0.010000 	 9.559393e-05 
0.010116 	 9.989520e-05 
0.010234 	 1.043856e-04 
0.010353 	 1.090729e-04 
0.010474 	 1.139662e-04 
0.010596 	 1.190763e-04 
0.010719 	 1.244136e-04 
0.010844 	 1.299861e-04 
0.010970 	 1.358034e-04 
0.011098 	 1.418773e-04 
0.011227 	 1.482210e-04 
0.011357 	 1.548462e-04 
0.011490 	 1.617565e-04 
0.011623 	 1.689635e-04 
0.011758 	 1.764946e-04 
0.011895 	 1.843610e-04 
0.012034 	 1.925606e-04 
0.012174 	 2.011108e-04 
0.012316 	 2.100360e-04 
0.012459 	 2.193560e-04 
0.012604 	 2.290865e-04 
0.012751 	 2.392382e-04 
0.012899 	 2.498269e-04 
0.013049 	 2.608723e-04 
0.013201 	 2.723947e-04 
0.013355 	 2.844153e-04 
0.013510 	 2.969566e-04 
0.013667 	 3.100389e-04 
0.013826 	 3.236805e-04 
0.013987 	 3.379046e-04 
0.014150 	 3.527377e-04 
0.014315 	 3.682107e-04 
0.014481 	 3.843507e-04 
0.014650 	 4.011764e-04 
0.014820 	 4.187135e-04 
0.014993 	 4.369950e-04 
0.015167 	 4.560509e-04 
0.015344 	 4.759135e-04 
0.015522 	 4.966242e-04 
0.015703 	 5.182196e-04 
0.015886 	 5.407254e-04 
0.016071 	 5.641710e-04 
0.016258 	 5.885913e-04 
0.016447 	 6.140348e-04 
0.016638 	 6.405482e-04 
0.016832 	 6.681630e-04 
0.017028 	 6.969295e-04 
0.017226 	 7.269187e-04 
0.017426 	 7.581619e-04 
0.017629 	 7.906774e-04 
0.017834 	 8.245265e-04 
0.018042 	 8.597770e-04 
0.018252 	 8.964861e-04 
0.018464 	 9.347014e-04 
0.018679 	 9.744663e-04 
0.018897 	 1.015846e-03 
0.019116 	 1.058918e-03 
0.019339 	 1.103760e-03 
0.019564 	 1.150427e-03 
0.019792 	 1.198951e-03 
0.020022 	 1.249420e-03 
0.020255 	 1.301955e-03 
0.020491 	 1.356611e-03 
0.020729 	 1.413436e-03 
0.020970 	 1.472527e-03 
0.021215 	 1.533968e-03 
0.021461 	 1.597817e-03 
0.021711 	 1.664171e-03 
0.021964 	 1.733148e-03 
0.022219 	 1.804849e-03 
0.022478 	 1.879366e-03 
0.022740 	 1.956781e-03 
0.023004 	 2.037188e-03 
0.023272 	 2.120694e-03 
0.023543 	 2.207413e-03 
0.023817 	 2.297459e-03 
0.024094 	 2.390938e-03 
0.024374 	 2.487961e-03 
0.024658 	 2.588657e-03 
0.024945 	 2.693163e-03 
0.025235 	 2.801625e-03 
0.025529 	 2.914168e-03 
0.025826 	 3.030901e-03 
0.026127 	 3.151900e-03 
0.026431 	 3.277307e-03 
0.026738 	 3.407350e-03 
0.027050 	 3.542190e-03 
0.027364 	 3.681938e-03 
0.027683 	 3.826680e-03 
0.028005 	 3.976555e-03 
0.028331 	 4.131816e-03 
0.028661 	 4.292632e-03 
0.028994 	 4.459078e-03 
0.029332 	 4.631304e-03 
0.029673 	 4.809509e-03 
0.030018 	 4.993917e-03 
0.030368 	 5.184693e-03 
0.030721 	 5.381908e-03 
0.031079 	 5.585757e-03 
0.031440 	 5.796521e-03 
0.031806 	 6.014349e-03 
0.032176 	 6.239359e-03 
0.032551 	 6.471725e-03 
0.032930 	 6.711617e-03 
0.033313 	 6.959188e-03 
0.033701 	 7.214638e-03 
0.034093 	 7.478184e-03 
0.034490 	 7.749974e-03 
0.034891 	 8.030183e-03 
0.035297 	 8.319076e-03 
0.035708 	 8.616757e-03 
0.036123 	 8.923192e-03 
0.036544 	 9.238691e-03 
0.036969 	 9.563624e-03 
0.037399 	 9.897925e-03 
0.037835 	 1.024164e-02 
0.038275 	 1.059513e-02 
0.038720 	 1.095854e-02 
0.039171 	 1.133181e-02 
0.039627 	 1.171512e-02 
0.040088 	 1.210868e-02 
0.040555 	 1.251250e-02 
0.041027 	 1.292667e-02 
0.041504 	 1.335132e-02 
0.041987 	 1.378657e-02 
0.042476 	 1.423246e-02 
