0.00419 	 4.740286e+04 	 -3.865214e+04 	 3
0.00592 	 1.027275e+05 	 1.555640e+05 	 6
0.00774 	 3.778504e+04 	 3.925154e+03 	 7
0.00981 	 8.117307e+04 	 -2.095211e+04 	 24
0.01185 	 1.291609e+05 	 8.883363e+04 	 6
0.01331 	 9.483368e+04 	 3.280637e+04 	 43
0.01622 	 1.023357e+05 	 4.442188e+04 	 63
0.01924 	 1.134593e+05 	 -3.772710e+04 	 105
0.02321 	 7.247192e+04 	 6.782535e+03 	 205
0.02794 	 7.016233e+04 	 1.142373e+03 	 325
0.03356 	 6.124275e+04 	 5.395775e+02 	 601
0.04023 	 5.324577e+04 	 4.657023e+01 	 960
0.04814 	 4.429096e+04 	 -2.913764e+03 	 1712
0.05758 	 3.951159e+04 	 2.609634e+02 	 2842
0.06886 	 3.283562e+04 	 1.356409e+03 	 4949
0.08244 	 2.630041e+04 	 9.313581e+02 	 8474
0.09875 	 2.045695e+04 	 4.044963e+02 	 14666
0.11826 	 1.779934e+04 	 -6.070145e+01 	 25029
0.14157 	 1.451522e+04 	 2.297993e+02 	 42958
0.16946 	 1.214966e+04 	 7.901233e+01 	 73561
0.20294 	 1.032262e+04 	 1.684106e+02 	 127031
0.24295 	 8.867346e+03 	 3.547365e+01 	 216600
0.29084 	 7.830614e+03 	 2.831892e+01 	 372889
0.34825 	 7.185274e+03 	 4.694493e+01 	 639909
0.41694 	 6.959655e+03 	 -3.306780e+00 	 1097497
0.45229 	 6.794914e+03 	 1.095181e+02 	 27292
0.56717 	 6.209342e+03 	 9.819695e+01 	 53770
0.71102 	 5.863310e+03 	 8.929438e+01 	 105777
0.89148 	 5.649310e+03 	 1.124330e+01 	 208872
1.11795 	 5.542324e+03 	 1.428232e+01 	 411987
