0.053723 	 1.497520e+03 	 8.809457e+02 	 7.674874e+01 	 15 	 0.049087 	 0.054881 
0.072428 	 1.235827e+03 	 7.896937e+02 	 5.094730e+01 	 21 	 0.069420 	 0.073631 
0.080296 	 9.575932e+02 	 5.077221e+02 	 4.409365e+02 	 28 	 0.077614 	 0.085022 
0.091294 	 8.480843e+02 	 3.968103e+02 	 -5.692189e+01 	 39 	 0.088494 	 0.098175 
0.107694 	 6.080167e+02 	 3.116236e+02 	 3.460615e+01 	 102 	 0.101196 	 0.115120 
0.126850 	 5.070251e+02 	 3.075259e+02 	 6.247709e+01 	 115 	 0.120239 	 0.132172 
0.144303 	 4.322861e+02 	 2.102431e+02 	 2.799869e+01 	 165 	 0.134431 	 0.151297 
0.165955 	 3.166990e+02 	 1.720989e+02 	 -5.421129e+00 	 277 	 0.155228 	 0.176987 
0.192766 	 2.518336e+02 	 1.331816e+02 	 1.493466e+01 	 471 	 0.178681 	 0.205347 
0.222893 	 1.957492e+02 	 1.038763e+02 	 5.209697e+00 	 637 	 0.208260 	 0.236691 
0.255915 	 1.474527e+02 	 7.667456e+01 	 3.407988e+00 	 976 	 0.237960 	 0.272203 
0.296048 	 1.124202e+02 	 6.384315e+01 	 2.015540e+01 	 1651 	 0.274407 	 0.316223 
0.342373 	 8.362062e+01 	 4.136130e+01 	 3.410672e+00 	 2380 	 0.318123 	 0.364868 
0.394852 	 6.543179e+01 	 3.546202e+01 	 4.568103e+00 	 3721 	 0.365693 	 0.420837 
0.455762 	 4.931179e+01 	 2.461203e+01 	 4.648569e+00 	 5714 	 0.422266 	 0.486560 
0.525958 	 3.762141e+01 	 1.574681e+01 	 2.815331e+00 	 8753 	 0.487178 	 0.561294 
0.606801 	 2.859123e+01 	 1.151993e+01 	 2.698492e+00 	 13436 	 0.561831 	 0.647972 
0.700513 	 2.214609e+01 	 8.422921e+00 	 4.752771e+00 	 20834 	 0.648437 	 0.748080 
0.808953 	 1.677574e+01 	 6.637838e+00 	 4.951786e+00 	 32025 	 0.748482 	 0.863575 
0.933982 	 1.306985e+01 	 5.372803e+00 	 4.721727e+00 	 49227 	 0.864273 	 0.996970 
1.077899 	 9.883619e+00 	 4.682812e+00 	 4.699293e+00 	 75376 	 0.997272 	 1.150678 
1.243725 	 7.698052e+00 	 4.673076e+00 	 4.402656e+00 	 115822 	 1.151201 	 1.327630 
1.435465 	 6.413126e+00 	 4.575320e+00 	 4.496922e+00 	 178628 	 1.328310 	 1.532950 
1.648246 	 6.101531e+00 	 4.970131e+00 	 4.701411e+00 	 233075 	 1.533146 	 1.769360 
1.895396 	 5.917635e+00 	 4.590338e+00 	 2.353420e+00 	 200408 	 1.769530 	 2.042147 
2.161181 	 7.943723e+00 	 8.925293e+00 	 6.046104e+00 	 99207 	 2.042295 	 2.356834 
2.447001 	 9.091292e+00 	 5.201076e+00 	 3.598175e+00 	 13703 	 2.357217 	 2.706603 
