0.053723 	 1.132543e+03 	 -3.421641e+00 	 1.287274e+01 	 15 	 0.049087 	 0.054881 
0.072428 	 8.689049e+02 	 -6.026212e+01 	 5.983348e+01 	 21 	 0.069420 	 0.073631 
0.080296 	 7.610527e+02 	 -1.690412e+01 	 6.494290e+01 	 28 	 0.077614 	 0.085022 
0.091294 	 5.892475e+02 	 -1.030219e+00 	 -1.483177e+02 	 39 	 0.088494 	 0.098175 
0.107694 	 4.665236e+02 	 2.960597e+01 	 -1.017259e+02 	 102 	 0.101196 	 0.115120 
0.126850 	 3.755853e+02 	 -4.885649e+00 	 6.152529e+00 	 115 	 0.120239 	 0.132172 
0.144303 	 3.133314e+02 	 -8.639124e+00 	 -5.858750e+00 	 165 	 0.134431 	 0.151297 
0.165955 	 2.516115e+02 	 6.287215e+00 	 2.031330e+01 	 277 	 0.155228 	 0.176987 
0.192766 	 1.783167e+02 	 -1.505371e+00 	 1.968126e+01 	 471 	 0.178681 	 0.205347 
0.222893 	 1.459703e+02 	 6.017665e+00 	 -5.031783e+00 	 637 	 0.208260 	 0.236691 
0.255915 	 1.091064e+02 	 1.164518e+00 	 -4.515638e+00 	 976 	 0.237960 	 0.272203 
0.296048 	 8.743713e+01 	 1.475848e+00 	 4.700627e+00 	 1651 	 0.274407 	 0.316223 
0.342373 	 6.483230e+01 	 -3.960894e+00 	 4.817664e+00 	 2380 	 0.318123 	 0.364868 
0.394852 	 4.921342e+01 	 -6.379033e-01 	 8.478328e-01 	 3721 	 0.365693 	 0.420837 
0.455762 	 3.824960e+01 	 1.003471e+00 	 4.157020e+00 	 5714 	 0.422266 	 0.486560 
0.525958 	 2.992874e+01 	 6.247767e-01 	 3.854124e+00 	 8753 	 0.487178 	 0.561294 
0.606801 	 2.329156e+01 	 1.007544e-01 	 3.715287e+00 	 13436 	 0.561831 	 0.647972 
0.700513 	 1.808340e+01 	 4.927475e-02 	 4.232063e+00 	 20834 	 0.648437 	 0.748080 
0.808953 	 1.402033e+01 	 -2.322289e-01 	 4.977388e+00 	 32025 	 0.748482 	 0.863575 
0.933982 	 1.068479e+01 	 -2.256227e-01 	 4.182842e+00 	 49227 	 0.864273 	 0.996970 
1.077899 	 8.052971e+00 	 6.948006e-02 	 3.243660e+00 	 75376 	 0.997272 	 1.150678 
1.243725 	 6.015484e+00 	 4.445094e-02 	 2.244692e+00 	 115822 	 1.151201 	 1.327630 
1.435465 	 4.740140e+00 	 3.007632e-03 	 1.614590e+00 	 178628 	 1.328310 	 1.532950 
1.648246 	 4.315730e+00 	 2.815684e-01 	 1.754498e+00 	 233075 	 1.533146 	 1.769360 
1.895396 	 4.309983e+00 	 9.714125e-01 	 1.654922e+00 	 200408 	 1.769530 	 2.042147 
2.161181 	 5.563979e+00 	 3.203617e+00 	 4.129139e+00 	 99207 	 2.042295 	 2.356834 
2.447001 	 6.207463e+00 	 1.804555e+00 	 2.549993e+00 	 13703 	 2.357217 	 2.706603 
