0.00419	-25453.7646667	21319.6340598
0.00592	66355.6971667	142537.504082
0.00774	57930.835	45228.2516238
0.00981	85.0945	43433.2793003
0.01185	95419.7303333	74257.6183784
0.01331	37054.2666667	18008.9467303
0.01622	64331.5766667	33550.3125842
0.01924	32527.42	17648.7563995
0.02321	43175.5721667	24354.0918369
0.02794	28402.8766667	13674.7133339
0.03356	27705.7533333	7905.90230151
0.04023	23318.7416667	2997.31684023
0.04814	15428.97	2362.80184456
0.05758	14643.605	1178.49081844
0.06886	12727.4	1632.86060674
0.08244	9598.75516667	479.439861537
0.09875	7391.64583333	377.705662083
0.11826	5778.771	233.430680683
0.14157	4630.07483333	353.80775496
0.16946	3766.15683333	125.412031034
0.20294	2960.44683333	105.575412563
0.24295	2202.86983333	24.6094278101
0.29084	1599.618	42.5199017912
0.34825	1160.382	24.9850400907
0.41694	849.742333333	10.5160953888
0.45229	977.67725	74.1433327006
0.56717	582.479716667	70.6727402505
0.71102	258.869833333	34.7225310327
0.89148	125.298733333	18.2863590327
1.11795	66.5509133333	26.4941860417
