0.01676 	 139667.765563931374345 	 -50963.433184568159049 	 3
0.02370 	 85509.506844881689176 	 152127.161948778579244 	 6
0.03667 	 80477.584164667714504 	 15793.607490828930167 	 15
0.04104 	 56701.007552945768111 	 9142.795328757089010 	 12
0.04739 	 37120.798646546259988 	 -64641.357626882119803 	 6
0.05273 	 49862.310726441028237 	 9098.768834827485989 	 39
0.06154 	 62184.428201335867925 	 -33973.247591639752500 	 40
0.07044 	 38400.957257678615861 	 26646.318183888517524 	 57
0.07902 	 26484.050404770892783 	 -1863.950395313403988 	 75
0.08888 	 23707.008622820758319 	 15262.303287994354832 	 118
0.10279 	 22851.630732427594921 	 7978.135778317725453 	 219
0.11849 	 17947.471470374941418 	 7193.042577225079185 	 301
0.13498 	 14620.525907553286743 	 5882.445429953502753 	 405
0.15374 	 12014.020169906301817 	 6693.908485684826701 	 655
0.17635 	 9575.718164614419948 	 4993.527369230340810 	 988
0.20184 	 8679.551180369351641 	 1933.629900159674662 	 1471
0.23091 	 6225.867679238854180 	 2722.952191282761305 	 2188
0.26434 	 5413.673381883334514 	 2932.474267112344933 	 3316
0.30201 	 4119.999099937295796 	 2355.154796253962559 	 4793
0.34472 	 3341.823659519769080 	 1557.007205358864667 	 7222
0.39439 	 2819.811228851593114 	 1379.603911840632918 	 11000
0.45166 	 2269.289732303589517 	 1036.119908421064338 	 16559
0.51673 	 1768.867493823277982 	 608.722396001135394 	 24422
0.59082 	 1400.846235008660642 	 585.343993528354872 	 36645
0.67556 	 1201.737086450704282 	 323.750537946968109 	 54651
0.77263 	 1107.348542481044888 	 221.943514412039747 	 82129
0.88391 	 1143.280992449534324 	 126.156865655852457 	 123055
1.01091 	 1314.959184170823164 	 71.032355850571491 	 183272
1.15607 	 1640.953266813956589 	 19.275321709071552 	 274703
1.32217 	 2191.765661215701130 	 77.241865260681735 	 410658
1.51211 	 2987.480915509127499 	 67.825083115855051 	 614479
1.72940 	 4245.947744336071992 	 69.962285384404836 	 919487
1.97796 	 6273.340214520205336 	 89.952061650323031 	 1375818
2.25151 	 9329.138565887997174 	 38.521592727941197 	 1744864
2.56774 	 14566.100889389324948 	 55.916663759336551 	 1520123
2.90916 	 23810.401771390468639 	 189.957963134743636 	 844868
3.28203 	 41196.527042507696024 	 1581.421491106783151 	 161593
