0.00419 	 65606.028952809952898 	 -44564.665882797511586 	 3
0.00592 	 159065.673790869419463 	 211825.499214533541817 	 6
0.00917 	 114645.597078432343551 	 -17392.580152778653428 	 15
0.01026 	 161442.461789021559525 	 -140049.473091060353909 	 12
0.01185 	 156225.969206157693407 	 77951.877132423731382 	 6
0.01318 	 127512.267430598440114 	 41722.710129863880866 	 39
0.01539 	 149785.604529575502966 	 3774.176681792971522 	 40
0.01761 	 154106.097398979851278 	 47397.239971000519290 	 57
0.01976 	 113080.935785593013861 	 21971.965358326557180 	 75
0.02222 	 124875.020355979431770 	 87400.109189555820194 	 118
0.02570 	 116734.444908019970171 	 68541.128187807174982 	 219
0.02962 	 96008.034760319540510 	 10620.858833295817021 	 301
0.03374 	 78906.469244474574225 	 41991.823078038753010 	 405
0.03843 	 76845.134730667254189 	 24044.906757834603923 	 655
0.04409 	 63919.188459760785918 	 19091.518355897052970 	 988
0.05046 	 56734.575776796948048 	 18068.586587255900668 	 1471
0.05773 	 49201.697306561523874 	 19007.143028144342679 	 2188
0.06608 	 44366.933590536151314 	 12896.709314961470227 	 3316
0.07550 	 37755.281706617388409 	 10009.479102693130699 	 4793
0.08618 	 29874.035004351262614 	 10024.319112358467464 	 7222
0.09860 	 24403.191088993546146 	 8411.674425336726927 	 11000
0.11291 	 20772.845761607881286 	 6906.792494309082031 	 16559
0.12918 	 18068.693099145039014 	 6455.878440007746576 	 24422
0.14771 	 14161.299719177342922 	 5036.145745765357788 	 36645
0.16889 	 12243.174003911024556 	 4641.578221978254987 	 54651
0.19316 	 10415.263730281651078 	 3921.458956236841459 	 82129
0.22098 	 8930.620621579895669 	 3491.768668824334327 	 123055
0.25273 	 7959.353342338746188 	 2901.951081679063464 	 183272
0.28902 	 7258.670537444403635 	 2668.237921029421159 	 274703
0.33054 	 7010.640869837256105 	 2135.242468711541278 	 410658
0.37803 	 7368.121331908593675 	 1867.850900513534498 	 614479
0.43235 	 8356.311337913326497 	 1609.327802849303680 	 919487
0.49449 	 10470.386171932914294 	 1546.573495084126534 	 1375818
0.56288 	 14098.034946681842484 	 1397.780361842968887 	 1744864
0.64193 	 20305.007576613803394 	 787.154683889404055 	 1520123
0.72729 	 31699.756666442204732 	 375.180241347024435 	 844868
0.82051 	 53449.317494212038582 	 1133.621140361310381 	 161593
