5.000000e+12 	 7.727516e+00 	 1.064522e+01 	 4.428238e+00 	 6.120136e+00 
1.000000e+13 	 7.061647e+00 	 9.727937e+00 	 4.046663e+00 	 5.592773e+00 
1.500000e+13 	 6.699064e+00 	 9.228453e+00 	 3.838885e+00 	 5.305610e+00 
2.000000e+13 	 6.453155e+00 	 8.889695e+00 	 3.697968e+00 	 5.110852e+00 
2.500000e+13 	 6.268647e+00 	 8.635521e+00 	 3.592236e+00 	 4.964723e+00 
3.000000e+13 	 6.121816e+00 	 8.433250e+00 	 3.508094e+00 	 4.848434e+00 
3.500000e+13 	 6.000358e+00 	 8.265933e+00 	 3.438493e+00 	 4.752240e+00 
4.000000e+13 	 5.897096e+00 	 8.123683e+00 	 3.379319e+00 	 4.670457e+00 
4.500000e+13 	 5.807489e+00 	 8.000242e+00 	 3.327970e+00 	 4.599489e+00 
5.000000e+13 	 5.728487e+00 	 7.891411e+00 	 3.282698e+00 	 4.536920e+00 
5.500000e+13 	 5.657947e+00 	 7.794237e+00 	 3.242275e+00 	 4.481053e+00 
6.000000e+13 	 5.594308e+00 	 7.706569e+00 	 3.205807e+00 	 4.430651e+00 
6.500000e+13 	 5.536398e+00 	 7.626794e+00 	 3.172622e+00 	 4.384787e+00 
7.000000e+13 	 5.483316e+00 	 7.553670e+00 	 3.142203e+00 	 4.342746e+00 
7.500000e+13 	 5.434356e+00 	 7.486223e+00 	 3.114147e+00 	 4.303970e+00 
8.000000e+13 	 5.388952e+00 	 7.423677e+00 	 3.088128e+00 	 4.268011e+00 
8.500000e+13 	 5.346647e+00 	 7.365399e+00 	 3.063886e+00 	 4.234506e+00 
9.000000e+13 	 5.307066e+00 	 7.310873e+00 	 3.041204e+00 	 4.203158e+00 
9.500000e+13 	 5.269895e+00 	 7.259667e+00 	 3.019903e+00 	 4.173718e+00 
1.000000e+14 	 5.234871e+00 	 7.211419e+00 	 2.999833e+00 	 4.145980e+00 
1.050000e+14 	 5.201773e+00 	 7.165824e+00 	 2.980866e+00 	 4.119766e+00 
1.100000e+14 	 5.170410e+00 	 7.122619e+00 	 2.962893e+00 	 4.094927e+00 
1.150000e+14 	 5.140617e+00 	 7.081578e+00 	 2.945821e+00 	 4.071332e+00 
1.200000e+14 	 5.112254e+00 	 7.042505e+00 	 2.929567e+00 	 4.048868e+00 
1.250000e+14 	 5.085196e+00 	 7.005231e+00 	 2.914061e+00 	 4.027438e+00 
1.300000e+14 	 5.059334e+00 	 6.969604e+00 	 2.899241e+00 	 4.006956e+00 
1.350000e+14 	 5.034573e+00 	 6.935493e+00 	 2.885052e+00 	 3.987345e+00 
1.400000e+14 	 5.010826e+00 	 6.902781e+00 	 2.871444e+00 	 3.968538e+00 
1.450000e+14 	 4.988020e+00 	 6.871363e+00 	 2.858375e+00 	 3.950475e+00 
1.500000e+14 	 4.966085e+00 	 6.841146e+00 	 2.845805e+00 	 3.933103e+00 
1.550000e+14 	 4.944961e+00 	 6.812047e+00 	 2.833700e+00 	 3.916373e+00 
1.600000e+14 	 4.924594e+00 	 6.783989e+00 	 2.822029e+00 	 3.900242e+00 
1.650000e+14 	 4.904933e+00 	 6.756905e+00 	 2.810762e+00 	 3.884671e+00 
1.700000e+14 	 4.885935e+00 	 6.730733e+00 	 2.799875e+00 	 3.869625e+00 
1.750000e+14 	 4.867557e+00 	 6.705417e+00 	 2.789344e+00 	 3.855070e+00 
1.800000e+14 	 4.849764e+00 	 6.680905e+00 	 2.779147e+00 	 3.840978e+00 
1.850000e+14 	 4.832520e+00 	 6.657151e+00 	 2.769266e+00 	 3.827321e+00 
1.900000e+14 	 4.815796e+00 	 6.634112e+00 	 2.759682e+00 	 3.814075e+00 
1.950000e+14 	 4.799561e+00 	 6.611747e+00 	 2.750379e+00 	 3.801217e+00 
2.000000e+14 	 4.783790e+00 	 6.590022e+00 	 2.741341e+00 	 3.788727e+00 
2.050000e+14 	 4.768459e+00 	 6.568901e+00 	 2.732556e+00 	 3.776584e+00 
2.100000e+14 	 4.753544e+00 	 6.548355e+00 	 2.724009e+00 	 3.764772e+00 
2.150000e+14 	 4.739025e+00 	 6.528355e+00 	 2.715689e+00 	 3.753273e+00 
2.200000e+14 	 4.724883e+00 	 6.508873e+00 	 2.707585e+00 	 3.742073e+00 
2.250000e+14 	 4.711100e+00 	 6.489885e+00 	 2.699686e+00 	 3.731157e+00 
2.300000e+14 	 4.697658e+00 	 6.471369e+00 	 2.691984e+00 	 3.720511e+00 
2.350000e+14 	 4.684543e+00 	 6.453301e+00 	 2.684468e+00 	 3.710124e+00 
2.400000e+14 	 4.671739e+00 	 6.435663e+00 	 2.677131e+00 	 3.699983e+00 
2.450000e+14 	 4.659233e+00 	 6.418435e+00 	 2.669964e+00 	 3.690079e+00 
2.500000e+14 	 4.647012e+00 	 6.401600e+00 	 2.662961e+00 	 3.680400e+00 
