0.010000 	 2.397174e-04 
0.010116 	 2.491807e-04 
0.010234 	 2.589865e-04 
0.010353 	 2.691518e-04 
0.010474 	 2.797012e-04 
0.010596 	 2.906447e-04 
0.010719 	 3.019787e-04 
0.010844 	 3.137102e-04 
0.010970 	 3.258877e-04 
0.011098 	 3.385137e-04 
0.011227 	 3.515807e-04 
0.011357 	 3.651077e-04 
0.011490 	 3.791260e-04 
0.011623 	 3.936547e-04 
0.011758 	 4.087034e-04 
0.011895 	 4.242795e-04 
0.012034 	 4.403970e-04 
0.012174 	 4.570739e-04 
0.012316 	 4.743300e-04 
0.012459 	 4.921853e-04 
0.012604 	 5.106592e-04 
0.012751 	 5.297686e-04 
0.012899 	 5.495327e-04 
0.013049 	 5.699750e-04 
0.013201 	 5.911177e-04 
0.013355 	 6.129694e-04 
0.013510 	 6.355399e-04 
0.013667 	 6.588521e-04 
0.013826 	 6.829400e-04 
0.013987 	 7.078370e-04 
0.014150 	 7.335638e-04 
0.014315 	 7.601234e-04 
0.014481 	 7.875129e-04 
0.014650 	 8.157797e-04 
0.014820 	 8.449772e-04 
0.014993 	 8.751220e-04 
0.015167 	 9.061920e-04 
0.015344 	 9.382274e-04 
0.015522 	 9.712855e-04 
0.015703 	 1.005394e-03 
0.015886 	 1.040545e-03 
0.016071 	 1.076722e-03 
0.016258 	 1.113980e-03 
0.016447 	 1.152401e-03 
0.016638 	 1.191964e-03 
0.016832 	 1.232699e-03 
0.017028 	 1.274663e-03 
0.017226 	 1.317875e-03 
0.017426 	 1.362291e-03 
0.017629 	 1.407956e-03 
0.017834 	 1.454934e-03 
0.018042 	 1.503257e-03 
0.018252 	 1.552923e-03 
0.018464 	 1.603917e-03 
0.018679 	 1.656310e-03 
0.018897 	 1.710201e-03 
0.019116 	 1.765538e-03 
0.019339 	 1.822312e-03 
0.019564 	 1.880577e-03 
0.019792 	 1.940396e-03 
0.020022 	 2.001775e-03 
0.020255 	 2.064758e-03 
0.020491 	 2.129356e-03 
0.020729 	 2.195537e-03 
0.020970 	 2.263289e-03 
0.021215 	 2.332677e-03 
0.021461 	 2.403818e-03 
0.021711 	 2.476775e-03 
0.021964 	 2.551452e-03 
0.022219 	 2.627781e-03 
0.022478 	 2.705801e-03 
0.022740 	 2.785629e-03 
0.023004 	 2.867350e-03 
0.023272 	 2.950984e-03 
0.023543 	 3.036494e-03 
0.023817 	 3.123828e-03 
0.024094 	 3.212975e-03 
0.024374 	 3.304052e-03 
0.024658 	 3.397093e-03 
0.024945 	 3.492067e-03 
0.025235 	 3.589041e-03 
0.025529 	 3.688057e-03 
0.025826 	 3.789048e-03 
0.026127 	 3.891957e-03 
0.026431 	 3.996919e-03 
0.026738 	 4.104039e-03 
0.027050 	 4.213341e-03 
0.027364 	 4.324768e-03 
0.027683 	 4.438236e-03 
0.028005 	 4.553777e-03 
0.028331 	 4.671529e-03 
0.028661 	 4.791639e-03 
0.028994 	 4.914149e-03 
0.029332 	 5.039025e-03 
0.029673 	 5.166257e-03 
0.030018 	 5.295880e-03 
0.030368 	 5.427951e-03 
0.030721 	 5.562536e-03 
0.031079 	 5.699702e-03 
0.031440 	 5.839504e-03 
0.031806 	 5.981980e-03 
0.032176 	 6.127135e-03 
0.032551 	 6.275080e-03 
0.032930 	 6.425986e-03 
0.033313 	 6.579940e-03 
0.033701 	 6.736944e-03 
0.034093 	 6.897102e-03 
0.034490 	 7.060598e-03 
0.034891 	 7.227582e-03 
0.035297 	 7.398221e-03 
0.035708 	 7.572684e-03 
0.036123 	 7.751125e-03 
0.036544 	 7.933681e-03 
0.036969 	 8.120527e-03 
0.037399 	 8.311843e-03 
0.037835 	 8.507821e-03 
0.038275 	 8.708673e-03 
0.038720 	 8.914649e-03 
0.039171 	 9.126054e-03 
0.039627 	 9.343143e-03 
0.040088 	 9.566041e-03 
0.040555 	 9.794976e-03 
0.041027 	 1.003030e-02 
0.041504 	 1.027232e-02 
0.041987 	 1.052123e-02 
0.042476 	 1.077737e-02 
0.042970 	 1.104112e-02 
0.043470 	 1.131286e-02 
0.043976 	 1.159291e-02 
0.044488 	 1.188148e-02 
0.045006 	 1.217901e-02 
0.045529 	 1.248604e-02 
0.046059 	 1.280300e-02 
0.046595 	 1.313032e-02 
0.047138 	 1.346851e-02 
0.047686 	 1.381806e-02 
0.048241 	 1.417940e-02 
0.048803 	 1.455298e-02 
0.049370 	 1.493914e-02 
0.049945 	 1.533805e-02 
0.050526 	 1.574980e-02 
0.051114 	 1.617456e-02 
0.051709 	 1.661245e-02 
0.052311 	 1.706351e-02 
0.052920 	 1.752791e-02 
0.053536 	 1.800573e-02 
0.054159 	 1.849694e-02 
0.054789 	 1.900146e-02 
0.055427 	 1.951937e-02 
0.056072 	 2.005071e-02 
0.056724 	 2.059544e-02 
0.057384 	 2.115340e-02 
0.058052 	 2.172433e-02 
0.058728 	 2.230800e-02 
0.059411 	 2.290407e-02 
0.060103 	 2.351203e-02 
0.060802 	 2.413114e-02 
0.061510 	 2.476043e-02 
0.062226 	 2.539879e-02 
0.062950 	 2.604500e-02 
0.063682 	 2.669780e-02 
0.064424 	 2.735576e-02 
0.065173 	 2.801737e-02 
0.065932 	 2.868111e-02 
0.066699 	 2.934546e-02 
0.067475 	 3.000879e-02 
0.068261 	 3.066870e-02 
0.069055 	 3.132264e-02 
0.069859 	 3.196863e-02 
0.070672 	 3.260531e-02 
0.071494 	 3.322979e-02 
0.072326 	 3.383964e-02 
0.073168 	 3.443472e-02 
0.074020 	 3.501618e-02 
0.074881 	 3.558572e-02 
0.075753 	 3.614483e-02 
0.076634 	 3.669458e-02 
0.077526 	 3.723676e-02 
0.078428 	 3.777357e-02 
0.079341 	 3.830736e-02 
0.080264 	 3.884041e-02 
0.081198 	 3.937470e-02 
0.082143 	 3.991303e-02 
0.083099 	 4.045804e-02 
0.084067 	 4.101177e-02 
0.085045 	 4.157719e-02 
0.086035 	 4.215836e-02 
0.087036 	 4.275899e-02 
0.088049 	 4.338141e-02 
0.089074 	 4.402720e-02 
0.090110 	 4.469819e-02 
0.091159 	 4.539637e-02 
0.092220 	 4.612303e-02 
0.093293 	 4.687789e-02 
0.094379 	 4.766466e-02 
0.095477 	 4.848605e-02 
0.096588 	 4.934072e-02 
0.097712 	 5.022845e-02 
0.098850 	 5.115406e-02 
0.100000 	 5.212088e-02 
