5.000000e+12 	 2.238965e+00 	 6.248299e+00 	 1.388314e+00 	 4.081684e+00 
1.000000e+13 	 2.046037e+00 	 5.709892e+00 	 1.268685e+00 	 3.729972e+00 
1.500000e+13 	 1.940982e+00 	 5.416715e+00 	 1.203544e+00 	 3.538455e+00 
2.000000e+13 	 1.869733e+00 	 5.217879e+00 	 1.159364e+00 	 3.408565e+00 
2.500000e+13 	 1.816274e+00 	 5.068689e+00 	 1.126216e+00 	 3.311108e+00 
3.000000e+13 	 1.773731e+00 	 4.949965e+00 	 1.099836e+00 	 3.233551e+00 
3.500000e+13 	 1.738540e+00 	 4.851757e+00 	 1.078015e+00 	 3.169397e+00 
4.000000e+13 	 1.708621e+00 	 4.768262e+00 	 1.059463e+00 	 3.114854e+00 
4.500000e+13 	 1.682658e+00 	 4.695807e+00 	 1.043365e+00 	 3.067524e+00 
5.000000e+13 	 1.659768e+00 	 4.631928e+00 	 1.029171e+00 	 3.025795e+00 
5.500000e+13 	 1.639330e+00 	 4.574891e+00 	 1.016498e+00 	 2.988535e+00 
6.000000e+13 	 1.620891e+00 	 4.523434e+00 	 1.005065e+00 	 2.954921e+00 
6.500000e+13 	 1.604112e+00 	 4.476609e+00 	 9.946609e-01 	 2.924333e+00 
7.000000e+13 	 1.588732e+00 	 4.433688e+00 	 9.851243e-01 	 2.896295e+00 
7.500000e+13 	 1.574547e+00 	 4.394100e+00 	 9.763282e-01 	 2.870434e+00 
8.000000e+13 	 1.561391e+00 	 4.357388e+00 	 9.681710e-01 	 2.846452e+00 
8.500000e+13 	 1.549134e+00 	 4.323181e+00 	 9.605707e-01 	 2.824107e+00 
9.000000e+13 	 1.537666e+00 	 4.291176e+00 	 9.534595e-01 	 2.803199e+00 
9.500000e+13 	 1.526896e+00 	 4.261121e+00 	 9.467814e-01 	 2.783566e+00 
1.000000e+14 	 1.516748e+00 	 4.232801e+00 	 9.404891e-01 	 2.765066e+00 
1.050000e+14 	 1.507158e+00 	 4.206039e+00 	 9.345428e-01 	 2.747584e+00 
1.100000e+14 	 1.498071e+00 	 4.180679e+00 	 9.289081e-01 	 2.731018e+00 
1.150000e+14 	 1.489439e+00 	 4.156590e+00 	 9.235556e-01 	 2.715281e+00 
1.200000e+14 	 1.481221e+00 	 4.133656e+00 	 9.184599e-01 	 2.700300e+00 
1.250000e+14 	 1.473381e+00 	 4.111777e+00 	 9.135987e-01 	 2.686008e+00 
1.300000e+14 	 1.465888e+00 	 4.090866e+00 	 9.089524e-01 	 2.672347e+00 
1.350000e+14 	 1.458714e+00 	 4.070844e+00 	 9.045038e-01 	 2.659268e+00 
1.400000e+14 	 1.451834e+00 	 4.051644e+00 	 9.002376e-01 	 2.646725e+00 
1.450000e+14 	 1.445226e+00 	 4.033203e+00 	 8.961402e-01 	 2.634679e+00 
1.500000e+14 	 1.438870e+00 	 4.015467e+00 	 8.921994e-01 	 2.623093e+00 
1.550000e+14 	 1.432750e+00 	 3.998386e+00 	 8.884043e-01 	 2.611935e+00 
1.600000e+14 	 1.426849e+00 	 3.981918e+00 	 8.847451e-01 	 2.601177e+00 
1.650000e+14 	 1.421152e+00 	 3.966021e+00 	 8.812129e-01 	 2.590792e+00 
1.700000e+14 	 1.415647e+00 	 3.950659e+00 	 8.777997e-01 	 2.580757e+00 
1.750000e+14 	 1.410323e+00 	 3.935799e+00 	 8.744980e-01 	 2.571050e+00 
1.800000e+14 	 1.405167e+00 	 3.921412e+00 	 8.713013e-01 	 2.561652e+00 
