0.053723 	 1.591749e+03 	 2.923522e+01 	 4.227168e+02 	 15 	 0.049087 	 0.054881 
0.072428 	 1.383390e+03 	 -2.067513e+02 	 1.804487e+01 	 21 	 0.069420 	 0.073631 
0.080296 	 1.086902e+03 	 -7.845473e+01 	 1.383085e+02 	 28 	 0.077614 	 0.085022 
0.091294 	 9.909982e+02 	 -9.021695e+00 	 -9.792462e+00 	 39 	 0.088494 	 0.098175 
0.107694 	 7.489714e+02 	 2.685791e+01 	 2.803354e+01 	 102 	 0.101196 	 0.115120 
0.126850 	 5.815505e+02 	 -3.810813e+01 	 -7.439483e+01 	 115 	 0.120239 	 0.132172 
0.144303 	 5.148256e+02 	 4.678033e+00 	 2.785038e-01 	 165 	 0.134431 	 0.151297 
0.165955 	 3.684216e+02 	 1.692341e+01 	 1.795234e+01 	 277 	 0.155228 	 0.176987 
0.192766 	 2.905961e+02 	 -4.500060e+01 	 -1.370536e+01 	 471 	 0.178681 	 0.205347 
0.222893 	 2.316707e+02 	 2.094723e-01 	 -2.045789e+01 	 637 	 0.208260 	 0.236691 
0.255915 	 1.786765e+02 	 2.530539e+00 	 2.861792e+01 	 976 	 0.237960 	 0.272203 
0.296048 	 1.319864e+02 	 -1.793124e+00 	 1.986417e+01 	 1651 	 0.274407 	 0.316223 
0.342373 	 1.010089e+02 	 -2.480772e-01 	 6.111828e-01 	 2380 	 0.318123 	 0.364868 
0.394852 	 7.673746e+01 	 3.652058e+00 	 6.772543e-01 	 3721 	 0.365693 	 0.420837 
0.455762 	 5.720731e+01 	 -1.215631e+00 	 -2.841463e+00 	 5714 	 0.422266 	 0.486560 
0.525958 	 4.328948e+01 	 -1.014841e+00 	 3.582693e+00 	 8753 	 0.487178 	 0.561294 
0.606801 	 3.284409e+01 	 2.957507e-02 	 2.523126e+00 	 13436 	 0.561831 	 0.647972 
0.700513 	 2.519869e+01 	 4.173342e-01 	 2.332566e-03 	 20834 	 0.648437 	 0.748080 
0.808953 	 1.916104e+01 	 -3.300686e-01 	 2.037829e-01 	 32025 	 0.748482 	 0.863575 
0.933982 	 1.525925e+01 	 -2.060384e-01 	 8.347376e-01 	 49227 	 0.864273 	 0.996970 
1.077899 	 1.282801e+01 	 -2.240479e-02 	 9.356918e-01 	 75376 	 0.997272 	 1.150678 
1.243725 	 1.142713e+01 	 4.771371e-04 	 2.025017e+00 	 115822 	 1.151201 	 1.327630 
1.435465 	 1.159457e+01 	 7.960509e-02 	 4.053251e+00 	 178628 	 1.328310 	 1.532950 
1.648246 	 1.314151e+01 	 9.262173e-01 	 6.011006e+00 	 233075 	 1.533146 	 1.769360 
1.895396 	 1.551051e+01 	 2.922261e+00 	 5.312051e+00 	 200408 	 1.769530 	 2.042147 
2.161181 	 2.471427e+01 	 1.473207e+01 	 1.841691e+01 	 99207 	 2.042295 	 2.356834 
2.447001 	 1.796751e+01 	 -1.797770e+01 	 -2.838887e+01 	 13703 	 2.357217 	 2.706603 
