0.053723 	 2.310092e+03 	 -3.371972e+02 	 -1.548337e+02 	 15 	 0.049087 	 0.054881 
0.072428 	 1.779086e+03 	 8.658587e+01 	 4.497955e+01 	 21 	 0.069420 	 0.073631 
0.080296 	 1.487272e+03 	 3.480798e+01 	 9.409533e+01 	 28 	 0.077614 	 0.085022 
0.091294 	 1.230118e+03 	 1.069575e+02 	 -6.331252e+01 	 39 	 0.088494 	 0.098175 
0.107694 	 9.726033e+02 	 4.891746e+01 	 1.095370e+02 	 102 	 0.101196 	 0.115120 
0.126850 	 8.258247e+02 	 2.054473e+01 	 2.573948e+01 	 115 	 0.120239 	 0.132172 
0.144303 	 6.664826e+02 	 -3.271022e+01 	 -8.403466e+01 	 165 	 0.134431 	 0.151297 
0.165955 	 5.001405e+02 	 1.103868e+01 	 -2.026231e+01 	 277 	 0.155228 	 0.176987 
0.192766 	 3.662552e+02 	 2.669405e+01 	 4.762122e+01 	 471 	 0.178681 	 0.205347 
0.222893 	 3.112316e+02 	 -1.185094e+01 	 -5.141334e+00 	 637 	 0.208260 	 0.236691 
0.255915 	 2.387949e+02 	 -1.123276e+01 	 -1.868189e+01 	 976 	 0.237960 	 0.272203 
0.296048 	 1.818417e+02 	 -1.786157e+01 	 4.638984e+00 	 1651 	 0.274407 	 0.316223 
0.342373 	 1.434025e+02 	 1.066541e+01 	 7.511110e+00 	 2380 	 0.318123 	 0.364868 
0.394852 	 1.108829e+02 	 -1.171881e+00 	 2.154249e+00 	 3721 	 0.365693 	 0.420837 
0.455762 	 8.324996e+01 	 8.665584e-01 	 2.012100e-01 	 5714 	 0.422266 	 0.486560 
0.525958 	 6.540838e+01 	 -2.787176e+00 	 -3.087081e-01 	 8753 	 0.487178 	 0.561294 
0.606801 	 5.138567e+01 	 7.588514e-01 	 3.005858e+00 	 13436 	 0.561831 	 0.647972 
0.700513 	 4.182982e+01 	 7.266040e-02 	 4.795857e-01 	 20834 	 0.648437 	 0.748080 
0.808953 	 3.448747e+01 	 -1.540761e-01 	 1.596149e+00 	 32025 	 0.748482 	 0.863575 
0.933982 	 2.925669e+01 	 -3.187450e-01 	 1.213155e+00 	 49227 	 0.864273 	 0.996970 
1.077899 	 2.606825e+01 	 1.034452e-01 	 2.265421e+00 	 75376 	 0.997272 	 1.150678 
1.243725 	 2.480045e+01 	 3.575731e-01 	 4.059993e+00 	 115822 	 1.151201 	 1.327630 
1.435465 	 2.595231e+01 	 -4.199852e-02 	 8.551264e+00 	 178628 	 1.328310 	 1.532950 
1.648246 	 2.999181e+01 	 1.841393e+00 	 1.233461e+01 	 233075 	 1.533146 	 1.769360 
1.895396 	 3.647548e+01 	 7.916777e+00 	 1.328137e+01 	 200408 	 1.769530 	 2.042147 
2.161181 	 5.744033e+01 	 3.358588e+01 	 4.138152e+01 	 99207 	 2.042295 	 2.356834 
2.447001 	 5.621465e+01 	 -1.048877e+01 	 -3.301214e+01 	 13703 	 2.357217 	 2.706603 
