0.02944 	 3.536885e+03 	 -4.212682e+02 	 24
0.03554 	 1.962092e+03 	 -1.603105e+03 	 6
0.03992 	 3.297294e+03 	 -2.160322e+02 	 43
0.04867 	 2.764358e+03 	 6.885434e+02 	 63
0.05773 	 2.224297e+03 	 -6.141344e+02 	 105
0.06962 	 1.883651e+03 	 4.660206e+02 	 205
0.08382 	 1.748762e+03 	 -2.130785e+02 	 325
0.10069 	 1.386501e+03 	 9.754173e+01 	 601
0.12068 	 1.199641e+03 	 2.891270e+01 	 960
0.14441 	 1.065899e+03 	 1.080924e+02 	 1712
0.17274 	 8.982103e+02 	 9.547645e-02 	 2842
0.20657 	 7.679318e+02 	 1.357956e+01 	 4949
0.24731 	 7.079601e+02 	 2.253728e+01 	 8474
0.29624 	 6.384011e+02 	 1.441349e+01 	 14666
0.35479 	 5.942186e+02 	 3.091334e+01 	 25029
0.42472 	 5.668073e+02 	 1.611564e+01 	 42958
0.54825 	 5.394604e+02 	 -7.834531e+00 	 1753
0.68706 	 5.346193e+02 	 4.103891e-01 	 3581
0.86239 	 5.114985e+02 	 5.159624e+00 	 7007
1.08180 	 5.038839e+02 	 3.809052e+00 	 13845
1.35687 	 5.053969e+02 	 -5.614488e+00 	 27292
1.70152 	 5.042629e+02 	 -1.890808e+00 	 53770
2.13305 	 5.038382e+02 	 -2.535258e+00 	 105777
2.67443 	 5.030550e+02 	 -2.137120e-01 	 208872
