0.00419 	 88510.71722 	 -47431.12107 	 3
0.00592 	 111158.06470 	 129515.72113 	 6
0.00774 	 141515.36420 	 -5976.89321 	 7
0.00981 	 99091.82913 	 22816.33294 	 24
0.01185 	 119643.25186 	 -8367.06936 	 6
0.01331 	 148558.27805 	 -22066.53985 	 43
0.01622 	 82156.93279 	 66188.17122 	 63
0.01924 	 134180.08186 	 13719.28758 	 105
0.02321 	 101020.37644 	 1569.06736 	 205
0.02794 	 96079.91233 	 -19895.16117 	 325
0.03356 	 74898.22665 	 -8396.25971 	 601
0.04023 	 63497.30931 	 2976.62854 	 960
0.04814 	 55896.27293 	 -4416.88482 	 1712
0.05758 	 50344.63015 	 -399.95132 	 2842
0.06886 	 42362.09658 	 3477.12433 	 4949
0.08244 	 34531.02840 	 -118.92483 	 8474
0.09875 	 26762.67381 	 545.39673 	 14666
0.11826 	 23128.11561 	 -138.73181 	 25029
0.14157 	 18908.03116 	 -353.26029 	 42958
0.16946 	 15869.39777 	 177.65907 	 73561
0.20294 	 13595.73696 	 -17.73338 	 127031
0.24295 	 11807.66712 	 -78.98849 	 216600
0.29084 	 10529.27774 	 -58.60592 	 372889
0.34825 	 9656.70966 	 -12.06311 	 639909
0.41694 	 9427.59394 	 17.82209 	 1097497
0.49916 	 10444.47847 	 38.79516 	 1883342
0.56717 	 8421.72501 	 -25.31687 	 53770
0.71102 	 8007.84424 	 -48.26426 	 105777
0.89148 	 7703.77979 	 -1.01281 	 208872
1.11795 	 7533.97808 	 45.70938 	 411987
