0.00419 	 47402.86148 	 -38652.13695 	 3
0.00592 	 102727.54047 	 155564.02596 	 6
0.00774 	 37785.04444 	 3925.15422 	 7
0.00981 	 81173.07400 	 -20952.11212 	 24
0.01185 	 129160.88580 	 88833.62928 	 6
0.01331 	 94833.68259 	 32806.37042 	 43
0.01622 	 102335.73838 	 44421.88267 	 63
0.01924 	 113459.32892 	 -37727.09724 	 105
0.02321 	 72471.91534 	 6782.53538 	 205
0.02794 	 70162.33417 	 1142.37283 	 325
0.03356 	 61242.75072 	 539.57750 	 601
0.04023 	 53245.76924 	 46.57023 	 960
0.04814 	 44290.95942 	 -2913.76363 	 1712
0.05758 	 39511.59174 	 260.96343 	 2842
0.06886 	 32835.61959 	 1356.40918 	 4949
0.08244 	 26300.41073 	 931.35809 	 8474
0.09875 	 20456.95427 	 404.49629 	 14666
0.11826 	 17799.33582 	 -60.70145 	 25029
0.14157 	 14515.21688 	 229.79931 	 42958
0.16946 	 12149.66252 	 79.01233 	 73561
0.20294 	 10322.62411 	 168.41059 	 127031
0.24295 	 8867.34583 	 35.47365 	 216600
0.29084 	 7830.61387 	 28.31892 	 372889
0.34825 	 7185.27350 	 46.94493 	 639909
0.41694 	 6959.65457 	 -3.30678 	 1097497
0.49916 	 7665.47790 	 14.05851 	 1883342
0.56717 	 6209.34202 	 98.19695 	 53770
0.71102 	 5863.31050 	 89.29438 	 105777
0.89148 	 5649.31034 	 11.24330 	 208872
1.11795 	 5542.32358 	 14.28232 	 411987
