1.000000 	-0.490205 	-0.123480 	-0.355667 	0.403875 	0.342816 	-0.386086 	-0.021854 	0.814631 	0.382959 	-0.274214 	-0.165743 	-0.410438 	-0.249199 	0.773508 	-0.356392 	0.470130 	-0.598858 	0.534100 	-0.799869 	-0.409406 	0.415463 	-0.416159 	-0.077416 	-0.425052 	-0.436288 	0.242754 	-0.293257 	-0.170970 	
-0.490205 	1.000000 	0.135580 	0.136453 	0.428468 	-0.178875 	0.951234 	0.288563 	-0.772190 	-0.159336 	-0.401898 	-0.227797 	0.064539 	0.443325 	-0.678851 	0.421516 	-0.275393 	0.098590 	-0.411829 	-0.003890 	0.742556 	-0.219931 	0.460026 	-0.656249 	0.400015 	0.552742 	-0.476439 	0.020244 	0.265121 	
-0.123480 	0.135580 	1.000000 	0.774915 	-0.064403 	-0.315682 	0.316072 	-0.132831 	-0.396681 	0.860866 	-0.122605 	0.027802 	-0.388185 	-0.226962 	-0.046464 	0.132280 	-0.175659 	-0.281939 	-0.567455 	-0.229526 	-0.102709 	0.290206 	0.605759 	0.202204 	0.309354 	0.463865 	-0.107954 	-0.812900 	0.834468 	
-0.355667 	0.136453 	0.774915 	1.000000 	-0.426443 	-0.457904 	0.253942 	0.347390 	-0.469734 	0.596156 	-0.182624 	0.349911 	-0.559286 	-0.514145 	-0.325918 	-0.334146 	-0.545487 	-0.012556 	-0.829690 	0.077123 	0.316864 	0.582062 	0.203157 	0.511714 	0.016496 	0.702763 	0.164039 	-0.602030 	0.368574 	
0.403875 	0.428468 	-0.064403 	-0.426443 	1.000000 	0.615212 	0.354228 	0.121423 	0.172921 	0.105568 	-0.135793 	-0.833322 	0.158962 	0.172829 	0.346776 	0.412710 	0.651398 	-0.081948 	0.496696 	-0.505560 	0.037870 	-0.111355 	0.351380 	-0.645808 	0.440969 	-0.325563 	-0.683364 	0.070544 	0.109427 	
0.342816 	-0.178875 	-0.315682 	-0.457904 	0.615212 	1.000000 	-0.391392 	0.185377 	0.610519 	-0.083414 	0.565142 	-0.866358 	0.465922 	-0.323582 	0.713443 	0.171525 	0.922247 	0.481213 	0.819778 	0.042060 	-0.324012 	-0.054478 	0.134432 	0.064863 	0.475192 	-0.822202 	-0.653182 	0.510773 	-0.322865 	
-0.386086 	0.951234 	0.316072 	0.253942 	0.354228 	-0.391392 	1.000000 	0.180870 	-0.803700 	0.045928 	-0.593031 	-0.053544 	-0.156376 	0.468406 	-0.692310 	0.355226 	-0.411402 	-0.181618 	-0.558116 	-0.203039 	0.693316 	-0.118526 	0.438304 	-0.672830 	0.251403 	0.704199 	-0.289695 	-0.265117 	0.436276 	
-0.021854 	0.288563 	-0.132831 	0.347390 	0.121423 	0.185377 	0.180870 	1.000000 	0.000245 	-0.041993 	-0.270168 	-0.071852 	-0.405002 	-0.595135 	-0.134105 	-0.602187 	-0.167517 	0.300808 	-0.227729 	0.010969 	0.728563 	0.673136 	-0.342194 	0.201468 	-0.152403 	0.283622 	-0.032394 	0.134797 	-0.554108 	
0.814631 	-0.772190 	-0.396681 	-0.469734 	0.172921 	0.610519 	-0.803700 	0.000245 	1.000000 	0.077340 	0.247021 	-0.231440 	-0.041199 	-0.436060 	0.896727 	-0.385793 	0.641994 	-0.102771 	0.769438 	-0.304625 	-0.578030 	0.281142 	-0.503301 	0.292213 	-0.310658 	-0.774658 	0.165446 	0.159372 	-0.488387 	
0.382959 	-0.159336 	0.860866 	0.596156 	0.105568 	-0.083414 	0.045928 	-0.041993 	0.077340 	1.000000 	-0.217017 	-0.054653 	-0.595829 	-0.450191 	0.370080 	-0.142011 	0.072661 	-0.497931 	-0.268268 	-0.572610 	-0.276159 	0.562177 	0.308632 	0.249154 	0.059119 	0.205659 	0.032855 	-0.878829 	0.618901 	
-0.274214 	-0.401898 	-0.122605 	-0.182624 	-0.135793 	0.565142 	-0.593031 	-0.270168 	0.247021 	-0.217017 	1.000000 	-0.410200 	0.763243 	-0.190500 	0.371699 	0.350339 	0.552986 	0.744149 	0.481667 	0.695213 	-0.563674 	-0.411559 	0.319069 	0.483701 	0.570545 	-0.675107 	-0.451912 	0.556158 	-0.073203 	
-0.165743 	-0.227797 	0.027802 	0.349911 	-0.833322 	-0.866358 	-0.053544 	-0.071852 	-0.231440 	-0.054653 	-0.410200 	1.000000 	-0.498826 	0.048947 	-0.486336 	-0.525763 	-0.858712 	-0.377758 	-0.621091 	0.064113 	0.194783 	0.228931 	-0.542232 	0.259903 	-0.759948 	0.583471 	0.909044 	-0.317005 	-0.086576 	
-0.410438 	0.064539 	-0.388185 	-0.559286 	0.158962 	0.465922 	-0.156376 	-0.405002 	-0.041199 	-0.595829 	0.763243 	-0.498826 	1.000000 	0.422946 	0.034278 	0.731739 	0.489058 	0.662997 	0.530313 	0.634779 	-0.311842 	-0.855721 	0.425651 	-0.156569 	0.653289 	-0.584166 	-0.619614 	0.756641 	-0.030432 	
-0.249199 	0.443325 	-0.226962 	-0.514145 	0.172829 	-0.323582 	0.468406 	-0.595135 	-0.436060 	-0.450191 	-0.190500 	0.048947 	0.422946 	1.000000 	-0.455442 	0.680244 	-0.137613 	-0.224688 	0.035408 	-0.011456 	0.037599 	-0.814413 	0.255472 	-0.804888 	0.117769 	0.092223 	-0.105275 	0.152878 	0.305705 	
0.773508 	-0.678851 	-0.046464 	-0.325918 	0.346776 	0.713443 	-0.692310 	-0.134105 	0.896727 	0.370080 	0.371699 	-0.486336 	0.034278 	-0.455442 	1.000000 	-0.113035 	0.822232 	-0.091270 	0.754096 	-0.357424 	-0.733646 	0.222339 	-0.090433 	0.278544 	0.044653 	-0.797057 	-0.133069 	-0.024451 	-0.115800 	
-0.356392 	0.421516 	0.132280 	-0.334146 	0.412710 	0.171525 	0.355226 	-0.602187 	-0.385793 	-0.142011 	0.350339 	-0.525763 	0.731739 	0.680244 	-0.113035 	1.000000 	0.358782 	0.187738 	0.222710 	0.185690 	-0.254644 	-0.850128 	0.821859 	-0.536849 	0.784723 	-0.212924 	-0.711261 	0.189297 	0.586417 	
0.470130 	-0.275393 	-0.175659 	-0.545487 	0.651398 	0.922247 	-0.411402 	-0.167517 	0.641994 	0.072661 	0.552986 	-0.858712 	0.489058 	-0.137613 	0.822232 	0.358782 	1.000000 	0.234545 	0.885602 	-0.127710 	-0.598546 	-0.204364 	0.268800 	-0.050995 	0.498103 	-0.889709 	-0.624509 	0.319446 	-0.049023 	
-0.598858 	0.098590 	-0.281939 	-0.012556 	-0.081948 	0.481213 	-0.181618 	0.300808 	-0.102771 	-0.497931 	0.744149 	-0.377758 	0.662997 	-0.224688 	-0.091270 	0.187738 	0.234545 	1.000000 	0.174627 	0.859230 	0.127561 	-0.262721 	0.214783 	0.354224 	0.554737 	-0.294484 	-0.535780 	0.762547 	-0.357825 	
0.534100 	-0.411829 	-0.567455 	-0.829690 	0.496696 	0.819778 	-0.558116 	-0.227729 	0.769438 	-0.268268 	0.481667 	-0.621091 	0.530313 	0.035408 	0.754096 	0.222710 	0.885602 	0.174627 	1.000000 	-0.081390 	-0.578946 	-0.313554 	-0.097023 	-0.125711 	0.171826 	-0.962816 	-0.339572 	0.532013 	-0.354922 	
-0.799869 	-0.003890 	-0.229526 	0.077123 	-0.505560 	0.042060 	-0.203039 	0.010969 	-0.304625 	-0.572610 	0.695213 	0.064113 	0.634779 	-0.011456 	-0.357424 	0.185690 	-0.127710 	0.859230 	-0.081390 	1.000000 	0.069141 	-0.411760 	0.140679 	0.416566 	0.348595 	-0.081908 	-0.196902 	0.651903 	-0.231487 	
-0.409406 	0.742556 	-0.102709 	0.316864 	0.037870 	-0.324012 	0.693316 	0.728563 	-0.578030 	-0.276159 	-0.563674 	0.194783 	-0.311842 	0.037599 	-0.733646 	-0.254644 	-0.598546 	0.127561 	-0.578946 	0.069141 	1.000000 	0.256860 	-0.158395 	-0.268309 	-0.142129 	0.704472 	0.022846 	0.076933 	-0.262390 	
0.415463 	-0.219931 	0.290206 	0.582062 	-0.111355 	-0.054478 	-0.118526 	0.673136 	0.281142 	0.562177 	-0.411559 	0.228931 	-0.855721 	-0.814413 	0.222339 	-0.850128 	-0.204364 	-0.262721 	-0.313554 	-0.411760 	0.256860 	1.000000 	-0.443240 	0.479970 	-0.475962 	0.303726 	0.404380 	-0.493681 	-0.229871 	
-0.416159 	0.460026 	0.605759 	0.203157 	0.351380 	0.134432 	0.438304 	-0.342194 	-0.503301 	0.308632 	0.319069 	-0.542232 	0.425651 	0.255472 	-0.090433 	0.821859 	0.268800 	0.214783 	-0.097023 	0.140679 	-0.158395 	-0.443240 	1.000000 	-0.221404 	0.903471 	0.035403 	-0.768040 	-0.153792 	0.792750 	
-0.077416 	-0.656249 	0.202204 	0.511714 	-0.645808 	0.064863 	-0.672830 	0.201468 	0.292213 	0.249154 	0.483701 	0.259903 	-0.156569 	-0.804888 	0.278544 	-0.536849 	-0.050995 	0.354224 	-0.125711 	0.416566 	-0.268309 	0.479970 	-0.221404 	1.000000 	-0.125454 	-0.105797 	0.284597 	-0.036503 	-0.216567 	
-0.425052 	0.400015 	0.309354 	0.016496 	0.440969 	0.475192 	0.251403 	-0.152403 	-0.310658 	0.059119 	0.570545 	-0.759948 	0.653289 	0.117769 	0.044653 	0.784723 	0.498103 	0.554737 	0.171826 	0.348595 	-0.142129 	-0.475962 	0.903471 	-0.125454 	1.000000 	-0.240645 	-0.939135 	0.225742 	0.462614 	
-0.436288 	0.552742 	0.463865 	0.702763 	-0.325563 	-0.822202 	0.704199 	0.283622 	-0.774658 	0.205659 	-0.675107 	0.583471 	-0.584166 	0.092223 	-0.797057 	-0.212924 	-0.889709 	-0.294484 	-0.962816 	-0.081908 	0.704472 	0.303726 	0.035403 	-0.105797 	-0.240645 	1.000000 	0.334096 	-0.526155 	0.306786 	
0.242754 	-0.476439 	-0.107954 	0.164039 	-0.683364 	-0.653182 	-0.289695 	-0.032394 	0.165446 	0.032855 	-0.451912 	0.909044 	-0.619614 	-0.105275 	-0.133069 	-0.711261 	-0.624509 	-0.535780 	-0.339572 	-0.196902 	0.022846 	0.404380 	-0.768040 	0.284597 	-0.939135 	0.334096 	1.000000 	-0.338513 	-0.260857 	
-0.293257 	0.020244 	-0.812900 	-0.602030 	0.070544 	0.510773 	-0.265117 	0.134797 	0.159372 	-0.878829 	0.556158 	-0.317005 	0.756641 	0.152878 	-0.024451 	0.189297 	0.319446 	0.762547 	0.532013 	0.651903 	0.076933 	-0.493681 	-0.153792 	-0.036503 	0.225742 	-0.526155 	-0.338513 	1.000000 	-0.658118 	
-0.170970 	0.265121 	0.834468 	0.368574 	0.109427 	-0.322865 	0.436276 	-0.554108 	-0.488387 	0.618901 	-0.073203 	-0.086576 	-0.030432 	0.305705 	-0.115800 	0.586417 	-0.049023 	-0.357825 	-0.354922 	-0.231487 	-0.262390 	-0.229871 	0.792750 	-0.216567 	0.462614 	0.306786 	-0.260857 	-0.658118 	1.000000 	
