-1.000000 	-1.533049 	-0.805335 	1.638190 	-0.455553 	0.466368 	-0.661403 	0.268402 	0.188155 	2.550340 	4.531594 	0.036469 	0.663834 	-3.942182 	1.225113 	-1.656145 	-1.267900 	2.606163 	-2.440797 	3.579784 	-0.608124 	0.938357 	2.036721 	-0.336206 	3.345229 	-1.486889 	1.365410 	0.770987 	1.268529 	
0.178144 	1.000000 	0.781284 	-0.247208 	1.056973 	0.150975 	1.085716 	-0.855788 	-0.994569 	-4.805603 	-2.582381 	-0.201157 	-0.286590 	4.292280 	2.687857 	0.093011 	1.492656 	-0.946781 	1.631618 	-0.877969 	0.647961 	-0.756151 	-0.310346 	-0.343017 	2.017671 	1.268351 	-0.753089 	-0.600090 	5.543144 	
2.585063 	1.010321 	1.000000 	2.976654 	-0.180438 	1.116241 	0.312632 	1.460707 	-1.308546 	-0.830882 	0.567171 	0.298767 	-2.496654 	2.610315 	-3.233328 	-1.485287 	-0.425444 	0.127959 	-2.943990 	-5.037440 	-3.603135 	-3.514840 	-0.909940 	1.433943 	1.508817 	1.164888 	1.125486 	0.400187 	-2.384982 	
2.308278 	2.000106 	0.806901 	1.000000 	-0.700401 	-0.120612 	0.348844 	0.054061 	-1.044405 	2.716604 	-1.252066 	0.361669 	-1.853380 	3.447469 	-3.250966 	-1.193396 	-0.970896 	0.538770 	-6.105824 	-1.269004 	-3.076586 	-3.865527 	-0.737458 	1.289457 	-0.856401 	1.645684 	0.815313 	0.302578 	-3.683618 	
-1.069265 	-0.151015 	0.518502 	0.922494 	1.000000 	0.283023 	-0.068502 	0.135707 	-0.389880 	-4.090367 	1.479557 	-0.525009 	0.563840 	1.022477 	2.529196 	-0.016812 	0.992561 	0.637665 	-0.695516 	2.446962 	1.541250 	0.641066 	1.092465 	-0.261595 	2.866344 	0.243425 	-0.197087 	-0.354035 	4.969494 	
-3.027663 	0.077609 	0.910237 	0.162003 	1.168242 	-1.000000 	-1.814531 	0.818083 	0.785418 	-3.270704 	3.861469 	-1.346681 	2.257725 	-0.332760 	1.162284 	1.858263 	1.089514 	1.660277 	-6.413550 	9.514659 	4.900067 	2.222533 	2.201785 	0.210366 	-0.574353 	0.327863 	-0.839260 	-0.875451 	2.120376 	
0.623157 	0.595273 	0.456610 	0.277985 	0.597797 	0.434507 	1.000000 	-0.546491 	-0.932222 	-3.110914 	-1.822279 	0.050147 	-0.649914 	2.969431 	1.756164 	-0.474931 	0.829701 	-0.656219 	1.746585 	-2.068785 	-0.512047 	-0.990834 	-0.376453 	-0.211187 	2.165102 	0.803086 	-0.208912 	-0.215897 	3.888438 	
-0.533548 	0.989190 	0.255248 	-0.758564 	-0.001609 	-0.859255 	-0.048405 	-1.000000 	-0.166278 	1.220468 	-0.427398 	-0.208004 	0.588870 	1.598879 	0.874228 	-0.072995 	-0.142838 	1.036307 	-4.504255 	4.704595 	0.782554 	-0.540471 	0.820484 	-0.027783 	-0.257233 	0.739249 	-0.122627 	-0.183985 	1.136290 	
-1.694427 	-1.183023 	-0.677087 	0.248947 	-0.475667 	-0.428109 	-1.348661 	0.397180 	1.000000 	3.264894 	4.009896 	-0.261084 	1.435188 	-4.260527 	-0.090925 	-0.063027 	-1.045510 	2.089732 	-3.535600 	5.608142 	1.214984 	1.804972 	1.766558 	-0.131600 	-0.186849 	-1.316733 	0.579260 	0.353915 	-1.545905 	
1.734909 	0.408804 	0.566825 	3.189731 	-0.437895 	0.964810 	-0.145462 	1.310564 	-1.013930 	1.000000 	2.569309 	0.234483 	-1.778943 	0.655307 	-2.505491 	-1.983080 	-1.060564 	1.510284 	-4.901347 	-1.805305 	-3.289011 	-2.781909 	0.244020 	1.191911 	2.392074 	0.486381 	1.593526 	0.674838 	-1.965420 	
-0.831060 	0.148748 	0.626709 	-0.404198 	0.357587 	-0.610667 	-1.366943 	1.523182 	1.036546 	-1.407246 	1.000000 	-0.632512 	0.653788 	-0.706714 	-2.782218 	2.356837 	0.689327 	-0.808381 	-1.399297 	1.252350 	2.523614 	1.217523 	-0.433657 	0.767738 	-4.173996 	0.220243 	-0.938597 	-0.629103 	-4.263816 	
1.575276 	-0.280071 	-1.158732 	-0.997865 	-1.400246 	0.085361 	0.788430 	-0.905108 	0.094157 	5.593361 	-2.186567 	1.000000 	-0.896238 	-1.616437 	-1.387919 	-1.126316 	-1.531953 	-0.530365 	2.935131 	-4.144454 	-3.059351 	-0.911287 	-1.137732 	-0.255747 	-1.226342 	-0.753693 	0.692398 	0.792236 	-3.697028 	
-1.349423 	-0.443996 	0.474649 	-1.063335 	1.160741 	-0.184823 	-0.572324 	0.957963 	0.891248 	-5.325528 	-0.577913 	-0.682259 	1.000000 	-0.091252 	0.222193 	2.769435 	1.943706 	-2.133361 	4.601231 	-0.916087 	3.614479 	2.511425 	-0.751907 	-0.159011 	-2.459081 	-0.038278 	-1.687846 	-0.984452 	0.453984 	
0.410265 	-3.152297 	-1.056507 	-0.656517 	1.728971 	2.731227 	2.582389 	0.032900 	-0.220318 	-11.154021 	-4.629254 	0.584755 	-0.702290 	-1.000000 	5.667147 	0.882700 	3.202601 	-5.791494 	24.903095 	-16.241644 	0.266938 	3.676684 	-2.953469 	-2.355544 	4.472435 	-1.964601 	-1.599947 	-0.412241 	9.140230 	
-1.152731 	-0.901776 	-0.036061 	1.564791 	-0.115869 	0.054769 	-1.438181 	1.323019 	0.581802 	1.048129 	4.687488 	-0.410278 	0.734634 	-3.100044 	-1.000000 	-0.117345 	-0.659015 	1.944204 	-4.307730 	4.041876 	0.799343 	0.996166 	1.528624 	0.431459 	0.510102 	-0.803889 	0.702229 	0.256562 	-1.596087 	
0.095145 	-0.390793 	0.628016 	0.812276 	1.098361 	0.880663 	0.210973 	1.158128 	-0.197509 	-6.096143 	-0.370138 	-0.293814 	-0.436163 	1.097593 	0.416965 	1.000000 	1.645632 	-1.824661 	5.064411 	-4.462664 	0.926803 	0.689061 	-0.930955 	0.046485 	0.840312 	0.190773 	-0.743658 	-0.520629 	2.119515 	
-2.301153 	-0.845265 	0.681767 	1.443415 	1.104203 	0.015218 	-1.659878 	1.746655 	0.663556 	-4.201236 	4.728543 	-1.078633 	1.456720 	-1.702099 	0.523720 	1.318545 	1.000000 	1.148087 	-2.959168 	5.107837 	3.504639 	2.258133 	1.671604 	0.284442 	0.742647 	-0.343272 	-0.361330 	-0.533548 	1.619246 	
-1.809634 	1.956272 	1.316796 	-2.774261 	0.950202 	-2.120236 	-1.145586 	-0.128780 	0.957200 	-2.407830 	-1.938207 	-1.128363 	1.736968 	3.180274 	-1.028786 	3.655594 	1.662188 	-1.000000 	-4.796232 	6.646815 	5.164384 	1.070562 	-0.157320 	0.522850 	-6.131875 	1.772813 	-2.245319 	-1.513476 	-1.789739 	
