1.000000 	0.957299 	0.375770 	0.304782 	0.214957 	0.169078 	0.060936 	0.019902 	-0.023708 	-0.020812 	-0.061533 	0.006759 	0.126371 	0.077548 	0.044231 	0.045622 	-0.039672 	-0.001342 	-0.017070 	-0.013672 	-0.065746 	0.045964 	-0.020759 	0.000157 	0.022586 	0.120308 	0.052464 	0.046823 	0.042803 	0.033596 	0.038406 	0.043608 	0.084298 	0.065333 	
0.957299 	1.000000 	0.397068 	0.310544 	0.229195 	0.158495 	0.043038 	0.021329 	-0.033934 	-0.020340 	-0.068119 	-0.014762 	0.143307 	0.083667 	0.053166 	0.066441 	-0.038047 	0.021684 	0.012195 	0.007241 	-0.029102 	0.082866 	-0.013174 	0.021919 	0.047414 	0.146551 	0.105880 	0.075851 	0.077783 	0.071494 	0.072710 	0.068878 	0.102287 	0.076718 	
0.375770 	0.397068 	1.000000 	0.976763 	0.892449 	0.450702 	0.279999 	0.138946 	-0.012741 	-0.003938 	-0.043831 	-0.100654 	-0.044299 	-0.012403 	-0.003949 	0.001556 	0.008452 	-0.000235 	0.030452 	-0.038121 	0.009694 	0.097723 	0.054389 	0.125961 	0.040583 	0.077207 	0.034720 	-0.005654 	0.016617 	0.060696 	0.038066 	0.042323 	0.038612 	0.041155 	
0.304782 	0.310544 	0.976763 	1.000000 	0.957290 	0.488111 	0.322175 	0.161180 	0.001798 	-0.001017 	-0.035835 	-0.102445 	-0.078681 	-0.026022 	-0.011924 	0.003420 	0.027452 	0.014057 	0.044253 	-0.044303 	0.010680 	0.098699 	0.073813 	0.136578 	0.060037 	0.060379 	0.019296 	-0.024018 	-0.004168 	0.040258 	0.036347 	0.035124 	0.045313 	0.031939 	
0.214957 	0.229195 	0.892449 	0.957290 	1.000000 	0.498178 	0.370257 	0.186834 	0.036126 	0.025350 	-0.004844 	-0.098468 	-0.100838 	-0.033749 	-0.009456 	0.011868 	0.048060 	0.032542 	0.067921 	-0.035050 	0.020792 	0.107068 	0.094108 	0.143626 	0.065091 	0.039572 	0.013848 	-0.025320 	-0.013141 	0.026597 	0.047459 	0.040759 	0.064939 	0.022168 	
0.169078 	0.158495 	0.450702 	0.488111 	0.498178 	1.000000 	0.859838 	0.410682 	0.173896 	0.095905 	0.000584 	-0.093100 	-0.018253 	0.058827 	0.053987 	0.041016 	0.007063 	0.048935 	0.007331 	-0.053197 	0.000765 	0.040502 	0.015159 	0.089842 	0.112173 	0.034600 	-0.023848 	-0.097333 	-0.015733 	0.012520 	0.002357 	0.020468 	-0.020930 	-0.041043 	
0.060936 	0.043038 	0.279999 	0.322175 	0.370257 	0.859838 	1.000000 	0.427434 	0.235896 	0.156029 	0.050409 	-0.056062 	-0.006839 	0.047907 	0.054888 	0.059022 	0.051269 	0.068433 	0.029463 	-0.011623 	0.007926 	0.030974 	0.017046 	0.059026 	0.082047 	0.017084 	-0.020200 	-0.013957 	0.035204 	0.029526 	0.007712 	0.032452 	0.008977 	-0.033572 	
0.019902 	0.021329 	0.138946 	0.161180 	0.186834 	0.410682 	0.427434 	1.000000 	0.669290 	0.429852 	0.112775 	0.013804 	-0.046381 	0.052546 	0.055908 	0.080484 	0.177602 	0.173399 	0.041084 	-0.020463 	0.055728 	-0.015660 	0.059304 	0.164100 	0.054477 	0.046032 	-0.073240 	-0.065635 	0.024698 	-0.017778 	0.008995 	-0.004148 	-0.035098 	-0.164287 	
-0.023708 	-0.033934 	-0.012741 	0.001798 	0.036126 	0.173896 	0.235896 	0.669290 	1.000000 	0.782915 	0.367918 	0.127249 	0.005649 	0.033751 	0.063542 	0.052074 	0.168478 	0.123688 	0.024385 	0.038901 	0.038149 	0.004430 	0.089003 	0.056975 	-0.050571 	0.002336 	-0.017665 	0.002072 	0.029444 	-0.049934 	-0.034761 	-0.025452 	-0.012928 	-0.117824 	
-0.020812 	-0.020340 	-0.003938 	-0.001017 	0.025350 	0.095905 	0.156029 	0.429852 	0.782915 	1.000000 	0.679132 	0.286959 	0.108950 	0.097603 	0.100377 	0.068552 	0.161647 	0.100813 	0.019702 	0.018451 	0.043883 	-0.053047 	0.049367 	0.055937 	-0.031018 	-0.028187 	-0.063718 	0.017337 	0.003600 	-0.064540 	-0.067213 	-0.095442 	-0.082654 	-0.170371 	
-0.061533 	-0.068119 	-0.043831 	-0.035835 	-0.004844 	0.000584 	0.050409 	0.112775 	0.367918 	0.679132 	1.000000 	0.528678 	0.239808 	0.080261 	0.122752 	0.047931 	0.128515 	0.064550 	0.026270 	0.038399 	-0.008123 	-0.041413 	0.040280 	0.078148 	0.026661 	0.007737 	-0.044384 	0.046258 	-0.028839 	-0.061907 	-0.057386 	-0.086405 	-0.039262 	-0.082614 	
0.006759 	-0.014762 	-0.100654 	-0.102445 	-0.098468 	-0.093100 	-0.056062 	0.013804 	0.127249 	0.286959 	0.528678 	1.000000 	0.470953 	0.285039 	0.257013 	0.166483 	0.162378 	0.090050 	0.105762 	0.085934 	0.065876 	0.063958 	0.125768 	0.052532 	0.003835 	-0.015014 	-0.064460 	-0.082495 	-0.127418 	-0.110741 	-0.064213 	-0.133738 	-0.117405 	-0.118166 	
0.126371 	0.143307 	-0.044299 	-0.078681 	-0.100838 	-0.018253 	-0.006839 	-0.046381 	0.005649 	0.108950 	0.239808 	0.470953 	1.000000 	0.581419 	0.246524 	0.047744 	0.003470 	0.059014 	0.039912 	0.092744 	0.014757 	0.011342 	0.047431 	0.019116 	0.057369 	0.051479 	0.015896 	0.006364 	0.002567 	0.002585 	-0.016957 	-0.055109 	-0.002771 	-0.002677 	
0.077548 	0.083667 	-0.012403 	-0.026022 	-0.033749 	0.058827 	0.047907 	0.052546 	0.033751 	0.097603 	0.080261 	0.285039 	0.581419 	1.000000 	0.565398 	0.208120 	0.075071 	0.165868 	0.144611 	0.120424 	0.112189 	0.050727 	0.129927 	0.096416 	0.123493 	0.110902 	0.005879 	0.001595 	0.037182 	0.041407 	0.044750 	-0.003430 	0.027613 	0.058750 	
0.044231 	0.053166 	-0.003949 	-0.011924 	-0.009456 	0.053987 	0.054888 	0.055908 	0.063542 	0.100377 	0.122752 	0.257013 	0.246524 	0.565398 	1.000000 	0.537910 	0.244725 	0.265550 	0.220431 	0.193290 	0.212585 	0.069572 	0.185473 	0.107278 	0.175918 	0.100672 	0.083709 	0.039835 	0.076252 	0.035732 	0.083673 	0.039695 	0.031663 	0.067055 	
0.045622 	0.066441 	0.001556 	0.003420 	0.011868 	0.041016 	0.059022 	0.080484 	0.052074 	0.068552 	0.047931 	0.166483 	0.047744 	0.208120 	0.537910 	1.000000 	0.543119 	0.268923 	0.239994 	0.135911 	0.195446 	0.145171 	0.235833 	0.183116 	0.194257 	0.118697 	0.126138 	0.086652 	0.135626 	0.076230 	0.132353 	0.083199 	0.029232 	0.038207 	
-0.039672 	-0.038047 	0.008452 	0.027452 	0.048060 	0.007063 	0.051269 	0.177602 	0.168478 	0.161647 	0.128515 	0.162378 	0.003470 	0.075071 	0.244725 	0.543119 	1.000000 	0.491673 	0.195023 	0.167569 	0.171760 	0.192275 	0.222806 	0.260527 	0.138317 	0.115684 	0.071262 	0.085473 	0.099970 	0.027239 	0.077094 	0.022365 	0.005882 	0.016064 	
-0.001342 	0.021684 	-0.000235 	0.014057 	0.032542 	0.048935 	0.068433 	0.173399 	0.123688 	0.100813 	0.064550 	0.090050 	0.059014 	0.165868 	0.265550 	0.268923 	0.491673 	1.000000 	0.447810 	0.249689 	0.296829 	0.171370 	0.203400 	0.184023 	0.099247 	0.112833 	0.060082 	0.100823 	0.070814 	0.020239 	-0.006365 	-0.017451 	0.017078 	-0.028922 	
-0.017070 	0.012195 	0.030452 	0.044253 	0.067921 	0.007331 	0.029463 	0.041084 	0.024385 	0.019702 	0.026270 	0.105762 	0.039912 	0.144611 	0.220431 	0.239994 	0.195023 	0.447810 	1.000000 	0.457052 	0.223158 	0.160162 	0.106705 	0.132781 	0.087459 	0.076775 	0.024345 	0.070525 	0.085681 	-0.018566 	-0.028712 	-0.067470 	-0.060197 	-0.041592 	
-0.013672 	0.007241 	-0.038121 	-0.044303 	-0.035050 	-0.053197 	-0.011623 	-0.020463 	0.038901 	0.018451 	0.038399 	0.085934 	0.092744 	0.120424 	0.193290 	0.135911 	0.167569 	0.249689 	0.457052 	1.000000 	0.351175 	0.209153 	0.176961 	0.209487 	0.206933 	0.105180 	0.062206 	0.113763 	0.086217 	-0.000983 	-0.029984 	-0.007722 	0.041780 	0.049837 	
-0.065746 	-0.029102 	0.009694 	0.010680 	0.020792 	0.000765 	0.007926 	0.055728 	0.038149 	0.043883 	-0.008123 	0.065876 	0.014757 	0.112189 	0.212585 	0.195446 	0.171760 	0.296829 	0.223158 	0.351175 	1.000000 	0.458815 	0.251000 	0.176054 	0.207224 	0.188086 	0.126295 	0.151535 	0.106665 	0.078863 	0.126607 	0.092390 	0.119150 	0.082058 	
0.045964 	0.082866 	0.097723 	0.098699 	0.107068 	0.040502 	0.030974 	-0.015660 	0.004430 	-0.053047 	-0.041413 	0.063958 	0.011342 	0.050727 	0.069572 	0.145171 	0.192275 	0.171370 	0.160162 	0.209153 	0.458815 	1.000000 	0.461262 	0.244231 	0.171387 	0.222807 	0.242328 	0.193409 	0.121830 	0.193534 	0.163060 	0.157045 	0.172340 	0.160393 	
-0.020759 	-0.013174 	0.054389 	0.073813 	0.094108 	0.015159 	0.017046 	0.059304 	0.089003 	0.049367 	0.040280 	0.125768 	0.047431 	0.129927 	0.185473 	0.235833 	0.222806 	0.203400 	0.106705 	0.176961 	0.251000 	0.461262 	1.000000 	0.375233 	0.187179 	0.221843 	0.169207 	0.158403 	0.114740 	0.130000 	0.147534 	0.180257 	0.157941 	0.135994 	
0.000157 	0.021919 	0.125961 	0.136578 	0.143626 	0.089842 	0.059026 	0.164100 	0.056975 	0.055937 	0.078148 	0.052532 	0.019116 	0.096416 	0.107278 	0.183116 	0.260527 	0.184023 	0.132781 	0.209487 	0.176054 	0.244231 	0.375233 	1.000000 	0.457742 	0.258888 	0.199616 	0.294280 	0.267056 	0.271727 	0.253385 	0.166973 	0.244951 	0.221834 	
0.022586 	0.047414 	0.040583 	0.060037 	0.065091 	0.112173 	0.082047 	0.054477 	-0.050571 	-0.031018 	0.026661 	0.003835 	0.057369 	0.123493 	0.175918 	0.194257 	0.138317 	0.099247 	0.087459 	0.206933 	0.207224 	0.171387 	0.187179 	0.457742 	1.000000 	0.459378 	0.318398 	0.343799 	0.317911 	0.258943 	0.280686 	0.246506 	0.238094 	0.202750 	
0.120308 	0.146551 	0.077207 	0.060379 	0.039572 	0.034600 	0.017084 	0.046032 	0.002336 	-0.028187 	0.007737 	-0.015014 	0.051479 	0.110902 	0.100672 	0.118697 	0.115684 	0.112833 	0.076775 	0.105180 	0.188086 	0.222807 	0.221843 	0.258888 	0.459378 	1.000000 	0.552649 	0.475542 	0.383488 	0.343841 	0.361005 	0.400672 	0.389289 	0.296976 	
0.052464 	0.105880 	0.034720 	0.019296 	0.013848 	-0.023848 	-0.020200 	-0.073240 	-0.017665 	-0.063718 	-0.044384 	-0.064460 	0.015896 	0.005879 	0.083709 	0.126138 	0.071262 	0.060082 	0.024345 	0.062206 	0.126295 	0.242328 	0.169207 	0.199616 	0.318398 	0.552649 	1.000000 	0.573195 	0.496423 	0.462446 	0.484342 	0.472061 	0.472435 	0.427401 	
0.046823 	0.075851 	-0.005654 	-0.024018 	-0.025320 	-0.097333 	-0.013957 	-0.065635 	0.002072 	0.017337 	0.046258 	-0.082495 	0.006364 	0.001595 	0.039835 	0.086652 	0.085473 	0.100823 	0.070525 	0.113763 	0.151535 	0.193409 	0.158403 	0.294280 	0.343799 	0.475542 	0.573195 	1.000000 	0.701793 	0.599310 	0.511249 	0.481685 	0.512729 	0.418583 	
0.042803 	0.077783 	0.016617 	-0.004168 	-0.013141 	-0.015733 	0.035204 	0.024698 	0.029444 	0.003600 	-0.028839 	-0.127418 	0.002567 	0.037182 	0.076252 	0.135626 	0.099970 	0.070814 	0.085681 	0.086217 	0.106665 	0.121830 	0.114740 	0.267056 	0.317911 	0.383488 	0.496423 	0.701793 	1.000000 	0.724613 	0.592368 	0.533175 	0.526480 	0.471281 	
0.033596 	0.071494 	0.060696 	0.040258 	0.026597 	0.012520 	0.029526 	-0.017778 	-0.049934 	-0.064540 	-0.061907 	-0.110741 	0.002585 	0.041407 	0.035732 	0.076230 	0.027239 	0.020239 	-0.018566 	-0.000983 	0.078863 	0.193534 	0.130000 	0.271727 	0.258943 	0.343841 	0.462446 	0.599310 	0.724613 	1.000000 	0.727985 	0.624347 	0.594694 	0.548099 	
0.038406 	0.072710 	0.038066 	0.036347 	0.047459 	0.002357 	0.007712 	0.008995 	-0.034761 	-0.067213 	-0.057386 	-0.064213 	-0.016957 	0.044750 	0.083673 	0.132353 	0.077094 	-0.006365 	-0.028712 	-0.029984 	0.126607 	0.163060 	0.147534 	0.253385 	0.280686 	0.361005 	0.484342 	0.511249 	0.592368 	0.727985 	1.000000 	0.763913 	0.650761 	0.615280 	
