0.104680 	0.123600 	0.197989 	0.227808 	0.287350 	0.354805 	0.375204 	0.502485 	0.656072 	0.823552 	1.000000 	0.778102 	0.520311 	0.444178 	0.397468 	0.292537 	0.282466 	0.259779 	0.261371 	0.240191 	0.245074 	0.267269 	0.282650 	0.321555 	0.258565 	0.245522 	0.239145 	0.230349 	0.199435 	0.155181 	0.158899 	0.146064 	0.124958 	0.166893 	
0.169675 	0.191149 	0.231287 	0.229891 	0.272702 	0.277711 	0.268282 	0.374406 	0.451010 	0.589121 	0.778102 	1.000000 	0.772551 	0.612066 	0.512236 	0.400377 	0.388405 	0.333329 	0.304195 	0.300542 	0.314551 	0.348586 	0.379114 	0.358537 	0.332159 	0.350908 	0.342762 	0.321326 	0.301223 	0.232889 	0.275722 	0.251660 	0.259626 	0.291223 	
0.173295 	0.206561 	0.218124 	0.182082 	0.210696 	0.189486 	0.213420 	0.245895 	0.295981 	0.379341 	0.520311 	0.772551 	1.000000 	0.776304 	0.568986 	0.408680 	0.342788 	0.317408 	0.289296 	0.302191 	0.284210 	0.323405 	0.341356 	0.305781 	0.297189 	0.329934 	0.302562 	0.289860 	0.281363 	0.235618 	0.259962 	0.260902 	0.233046 	0.245869 	
0.149869 	0.183468 	0.179298 	0.146286 	0.182702 	0.185368 	0.222934 	0.289393 	0.316618 	0.389825 	0.444178 	0.612066 	0.776304 	1.000000 	0.804686 	0.543694 	0.391121 	0.373860 	0.349568 	0.323916 	0.341963 	0.390395 	0.357844 	0.325098 	0.346755 	0.421404 	0.336993 	0.334579 	0.331352 	0.269680 	0.251207 	0.272790 	0.226155 	0.250876 	
0.130603 	0.158132 	0.144657 	0.130177 	0.162545 	0.188500 	0.222489 	0.290613 	0.303805 	0.343058 	0.397468 	0.512236 	0.568986 	0.804686 	1.000000 	0.736491 	0.505547 	0.450400 	0.394384 	0.378436 	0.395847 	0.426580 	0.429125 	0.356848 	0.439609 	0.439728 	0.402973 	0.413242 	0.409406 	0.364259 	0.314738 	0.332897 	0.289989 	0.303112 	
0.131098 	0.144825 	0.145217 	0.147144 	0.163833 	0.173147 	0.197053 	0.257508 	0.253126 	0.283456 	0.292537 	0.400377 	0.408680 	0.543694 	0.736491 	1.000000 	0.754099 	0.507947 	0.404130 	0.379913 	0.395708 	0.444389 	0.435436 	0.355693 	0.444487 	0.423911 	0.419768 	0.408916 	0.382090 	0.383616 	0.340243 	0.342016 	0.340437 	0.356729 	
0.085551 	0.100940 	0.098798 	0.117459 	0.126810 	0.110512 	0.108878 	0.181614 	0.194564 	0.249847 	0.282466 	0.388405 	0.342788 	0.391121 	0.505547 	0.754099 	1.000000 	0.715108 	0.494628 	0.427659 	0.392967 	0.441799 	0.455280 	0.433160 	0.481760 	0.460886 	0.478818 	0.420943 	0.419899 	0.386561 	0.370547 	0.382423 	0.361760 	0.366806 	
0.052991 	0.079021 	0.083986 	0.105882 	0.112678 	0.142648 	0.144761 	0.245180 	0.196513 	0.236958 	0.259779 	0.333329 	0.317408 	0.373860 	0.450400 	0.507947 	0.715108 	1.000000 	0.710847 	0.497027 	0.491728 	0.447271 	0.433499 	0.462835 	0.448364 	0.441529 	0.475590 	0.434123 	0.447475 	0.367775 	0.407431 	0.374191 	0.342837 	0.376715 	
0.044998 	0.075920 	0.088363 	0.117074 	0.125230 	0.173370 	0.160198 	0.245688 	0.197204 	0.237337 	0.261371 	0.304195 	0.289296 	0.349568 	0.394384 	0.404130 	0.494628 	0.710847 	1.000000 	0.717207 	0.567418 	0.508520 	0.485323 	0.503047 	0.458962 	0.471593 	0.476489 	0.422792 	0.441274 	0.403108 	0.425964 	0.440077 	0.409262 	0.350657 	
0.056522 	0.093480 	0.090361 	0.101830 	0.117076 	0.136109 	0.121576 	0.160297 	0.136401 	0.181024 	0.240191 	0.300542 	0.302191 	0.323916 	0.378436 	0.379913 	0.427659 	0.497027 	0.717207 	1.000000 	0.700097 	0.559526 	0.533759 	0.497352 	0.451568 	0.497461 	0.510646 	0.473708 	0.431669 	0.420418 	0.409860 	0.414911 	0.384954 	0.295839 	
0.130285 	0.149344 	0.126852 	0.137953 	0.131735 	0.157710 	0.137461 	0.182436 	0.171198 	0.222472 	0.245074 	0.314551 	0.284210 	0.341963 	0.395847 	0.395708 	0.392967 	0.491728 	0.567418 	0.700097 	1.000000 	0.725214 	0.529665 	0.553974 	0.505435 	0.528790 	0.537799 	0.514175 	0.453333 	0.434879 	0.393826 	0.393516 	0.408236 	0.357557 	
0.075808 	0.101517 	0.111078 	0.112577 	0.124537 	0.178300 	0.185432 	0.208736 	0.222247 	0.247786 	0.267269 	0.348586 	0.323405 	0.390395 	0.426580 	0.444389 	0.441799 	0.447271 	0.508520 	0.559526 	0.725214 	1.000000 	0.729557 	0.603015 	0.556830 	0.540724 	0.560057 	0.538523 	0.482494 	0.414690 	0.374617 	0.413226 	0.374609 	0.355454 	
0.086070 	0.111633 	0.115968 	0.119207 	0.099826 	0.119266 	0.115997 	0.140018 	0.165278 	0.218379 	0.282650 	0.379114 	0.341356 	0.357844 	0.429125 	0.435436 	0.455280 	0.433499 	0.485323 	0.533759 	0.529665 	0.729557 	1.000000 	0.715344 	0.607972 	0.586029 	0.571823 	0.569133 	0.542207 	0.528572 	0.451183 	0.466226 	0.468308 	0.435906 	
0.080317 	0.102690 	0.127138 	0.134725 	0.138245 	0.182567 	0.200037 	0.238044 	0.217987 	0.264946 	0.321555 	0.358537 	0.305781 	0.325098 	0.356848 	0.355693 	0.433160 	0.462835 	0.503047 	0.497352 	0.553974 	0.603015 	0.715344 	1.000000 	0.745417 	0.665456 	0.588934 	0.564878 	0.580921 	0.574187 	0.508206 	0.497528 	0.469184 	0.434109 	
0.066782 	0.092908 	0.097605 	0.102966 	0.118872 	0.163221 	0.196605 	0.203948 	0.195226 	0.216549 	0.258565 	0.332159 	0.297189 	0.346755 	0.439609 	0.444487 	0.481760 	0.448364 	0.458962 	0.451568 	0.505435 	0.556830 	0.607972 	0.745417 	1.000000 	0.739511 	0.581299 	0.591614 	0.597396 	0.550673 	0.500173 	0.486501 	0.458187 	0.431444 	
0.054314 	0.079075 	0.092948 	0.105509 	0.099263 	0.118563 	0.137689 	0.195514 	0.179053 	0.209484 	0.245522 	0.350908 	0.329934 	0.421404 	0.439728 	0.423911 	0.460886 	0.441529 	0.471593 	0.497461 	0.528790 	0.540724 	0.586029 	0.665456 	0.739511 	1.000000 	0.743820 	0.622933 	0.610356 	0.608038 	0.544888 	0.559344 	0.488320 	0.431177 	
0.112197 	0.130768 	0.123563 	0.126185 	0.134196 	0.166521 	0.161018 	0.212154 	0.189580 	0.226295 	0.239145 	0.342762 	0.302562 	0.336993 	0.402973 	0.419768 	0.478818 	0.475590 	0.476489 	0.510646 	0.537799 	0.560057 	0.571823 	0.588934 	0.581299 	0.743820 	1.000000 	0.761365 	0.650765 	0.650105 	0.610339 	0.606754 	0.527305 	0.475039 	
0.031095 	0.063027 	0.093157 	0.096910 	0.137207 	0.172652 	0.185346 	0.210240 	0.200113 	0.212275 	0.230349 	0.321326 	0.289860 	0.334579 	0.413242 	0.408916 	0.420943 	0.434123 	0.422792 	0.473708 	0.514175 	0.538523 	0.569133 	0.564878 	0.591614 	0.622933 	0.761365 	1.000000 	0.753168 	0.650337 	0.594095 	0.609426 	0.542310 	0.527008 	
0.082329 	0.114515 	0.122792 	0.124226 	0.155265 	0.165618 	0.167868 	0.205574 	0.163603 	0.193921 	0.199435 	0.301223 	0.281363 	0.331352 	0.409406 	0.382090 	0.419899 	0.447475 	0.441274 	0.431669 	0.453333 	0.482494 	0.542207 	0.580921 	0.597396 	0.610356 	0.650765 	0.753168 	1.000000 	0.754490 	0.673919 	0.626876 	0.571600 	0.532807 	
0.128807 	0.130624 	0.129758 	0.141675 	0.154522 	0.160796 	0.134576 	0.168385 	0.121571 	0.139688 	0.155181 	0.232889 	0.235618 	0.269680 	0.364259 	0.383616 	0.386561 	0.367775 	0.403108 	0.420418 	0.434879 	0.414690 	0.528572 	0.574187 	0.550673 	0.608038 	0.650105 	0.650337 	0.754490 	1.000000 	0.783802 	0.706951 	0.669058 	0.618294 	
0.118985 	0.110189 	0.129272 	0.161510 	0.156240 	0.191990 	0.140615 	0.209672 	0.153120 	0.149802 	0.158899 	0.275722 	0.259962 	0.251207 	0.314738 	0.340243 	0.370547 	0.407431 	0.425964 	0.409860 	0.393826 	0.374617 	0.451183 	0.508206 	0.500173 	0.544888 	0.610339 	0.594095 	0.673919 	0.783802 	1.000000 	0.771910 	0.688506 	0.656353 	
0.099193 	0.099001 	0.106329 	0.120277 	0.124128 	0.140952 	0.119348 	0.145106 	0.118642 	0.127711 	0.146064 	0.251660 	0.260902 	0.272790 	0.332897 	0.342016 	0.382423 	0.374191 	0.440077 	0.414911 	0.393516 	0.413226 	0.466226 	0.497528 	0.486501 	0.559344 	0.606754 	0.609426 	0.626876 	0.706951 	0.771910 	1.000000 	0.770141 	0.696012 	
0.151104 	0.135825 	0.151034 	0.174387 	0.161266 	0.156290 	0.105552 	0.149232 	0.125833 	0.145626 	0.124958 	0.259626 	0.233046 	0.226155 	0.289989 	0.340437 	0.361760 	0.342837 	0.409262 	0.384954 	0.408236 	0.374609 	0.468308 	0.469184 	0.458187 	0.488320 	0.527305 	0.542310 	0.571600 	0.669058 	0.688506 	0.770141 	1.000000 	0.804562 	
0.114593 	0.094000 	0.102528 	0.119428 	0.107130 	0.119790 	0.084806 	0.155678 	0.134460 	0.180312 	0.166893 	0.291223 	0.245869 	0.250876 	0.303112 	0.356729 	0.366806 	0.376715 	0.350657 	0.295839 	0.357557 	0.355454 	0.435906 	0.434109 	0.431444 	0.431177 	0.475039 	0.527008 	0.532807 	0.618294 	0.656353 	0.696012 	0.804562 	1.000000 	
