0.01924	112888.015	10278.6602015
0.02321	95358.6133333	9520.4176227
0.02794	80602.71	3585.80672877
0.03356	67644.03	2533.87669572
0.04023	57477.575	1951.59330309
0.04814	48300.46	1090.26086851
0.05758	42353.9383333	870.131353713
0.06886	36304.3166667	311.127337579
0.08244	28783.3016667	231.467727442
0.09875	22415.8833333	192.757495805
0.11826	19278.1416667	83.9318027561
0.14157	15705.5133333	72.5069894715
0.16946	13093.3066667	59.1452333009
0.20294	11114.175	43.2630418679
0.24295	9573.87883333	26.1067595999
0.29084	8459.0685	20.0135443867
0.34825	7740.70133333	25.5664043468
0.41694	7513.46483333	19.6081521942
0.45229	7308.972	45.1610998611
0.56717	6723.645	18.4803501771
0.71102	6325.94016667	13.6743574549
0.89148	6085.29516667	20.4733945111
1.11795	5965.50766667	20.5691355244
