0.054881 	 5.899441e+02 	 1.291298e+02 	 3.408062e+02 	 12 	 0.054881 	 0.054881 
0.075401 	 4.012996e+02 	 2.835748e+01 	 -1.971030e+01 	 27 	 0.073631 	 0.077614 
0.084958 	 4.169893e+02 	 -1.358510e+02 	 1.306691e+02 	 28 	 0.081402 	 0.088494 
0.092539 	 3.593723e+02 	 -5.699607e+01 	 -1.036678e+02 	 27 	 0.091834 	 0.098175 
0.104606 	 2.592866e+02 	 -3.187779e+01 	 5.433280e+01 	 66 	 0.101196 	 0.109763 
0.116896 	 2.362110e+02 	 -2.584101e+01 	 1.306099e-01 	 63 	 0.112473 	 0.122718 
0.129736 	 2.051373e+02 	 -4.899840e+00 	 2.962414e+01 	 112 	 0.125149 	 0.134431 
0.145983 	 1.824503e+02 	 -3.294507e+01 	 -2.786013e+01 	 141 	 0.138840 	 0.151297 
0.160899 	 1.494796e+02 	 -7.740704e+00 	 3.588259e+00 	 168 	 0.155228 	 0.166463 
0.179631 	 1.373440e+02 	 4.917223e+00 	 1.406486e+01 	 289 	 0.170044 	 0.188524 
0.199998 	 1.220935e+02 	 1.420885e+01 	 -8.616667e-01 	 333 	 0.191692 	 0.209701 
0.223329 	 9.340518e+01 	 3.364027e+00 	 3.234240e+00 	 571 	 0.211133 	 0.234132 
0.248271 	 8.032082e+01 	 -8.699800e+00 	 7.262443e+00 	 601 	 0.236691 	 0.257416 
0.275414 	 6.677278e+01 	 2.371831e+00 	 8.033715e+00 	 993 	 0.260903 	 0.289366 
0.306781 	 5.840727e+01 	 -1.695440e+00 	 -3.637232e+00 	 1264 	 0.290405 	 0.321888 
0.341214 	 5.006840e+01 	 2.259135e+00 	 -1.133703e+00 	 1837 	 0.322822 	 0.358203 
0.379646 	 4.255965e+01 	 5.390067e-01 	 3.977787e+00 	 2404 	 0.359043 	 0.398788 
0.422235 	 3.933127e+01 	 1.213150e+00 	 -9.928094e-01 	 3448 	 0.399542 	 0.443148 
0.470286 	 3.524946e+01 	 -1.092471e+00 	 -2.821249e-01 	 4714 	 0.444505 	 0.493932 
0.523131 	 3.209568e+01 	 -4.768443e-01 	 -5.877597e-01 	 6412 	 0.494542 	 0.549362 
0.581423 	 3.064866e+01 	 -1.162708e-01 	 1.555703e+00 	 8750 	 0.549910 	 0.611133 
0.646491 	 2.900027e+01 	 2.256309e-01 	 7.079687e-01 	 12181 	 0.611626 	 0.679289 
0.719791 	 2.878087e+01 	 -1.608823e-01 	 8.918452e-01 	 17009 	 0.680175 	 0.756487 
0.801056 	 2.831982e+01 	 -5.048984e-01 	 4.601379e-01 	 23066 	 0.757283 	 0.841673 
0.890909 	 2.798618e+01 	 -5.786433e-01 	 5.308251e-01 	 31800 	 0.842031 	 0.936528 
0.991082 	 2.832988e+01 	 8.166461e-03 	 8.671482e-01 	 43880 	 0.936849 	 1.041879 
1.102800 	 2.875516e+01 	 4.351532e-01 	 9.733066e-01 	 60597 	 1.042168 	 1.159024 
1.226980 	 2.954591e+01 	 5.744068e-02 	 2.996587e+00 	 83151 	 1.159543 	 1.289654 
1.364898 	 3.141437e+01 	 -1.269614e-01 	 5.913420e+00 	 114462 	 1.289887 	 1.434704 
1.518367 	 3.566950e+01 	 -1.716108e-02 	 1.126206e+01 	 157581 	 1.434914 	 1.596284 
1.683932 	 4.142235e+01 	 3.596568e+00 	 1.521553e+01 	 173402 	 1.596661 	 1.775817 
1.870799 	 4.871658e+01 	 8.629576e+00 	 1.681783e+01 	 154393 	 1.775987 	 1.975729 
2.073980 	 6.921774e+01 	 3.483387e+01 	 4.411444e+01 	 107944 	 1.975882 	 2.198134 
2.292125 	 1.067060e+02 	 7.318678e+01 	 9.428352e+01 	 39277 	 2.198271 	 2.445271 
