0.104680 	0.123600 	0.197989 	0.227808 	0.287350 	0.354805 	0.375204 	0.502485 	0.656072 	0.823552 	1.000000 	0.778102 	0.520311 	0.444178 	0.397468 	0.292537 	0.282466 	0.259779 	0.261371 	0.240191 	0.245074 	0.267269 	0.282650 	0.321555 	0.258565 	0.245522 	0.239145 	0.230349 	0.199435 	0.155181 	0.158899 	0.146064 	0.124958 	0.166893 	0.073684 	0.055373 	0.096022 	0.111051 	0.112525 	0.189016 	0.180941 	0.216735 	0.294705 	0.339383 	0.371219 	0.047015 	-0.120311 	-0.078146 	-0.006443 	-0.029960 	0.054739 	0.024426 	0.023855 	-0.029380 	0.002828 	-0.055101 	-0.095215 	0.009055 	-0.059700 	-0.112600 	-0.189689 	-0.099532 	-0.121161 	-0.134760 	-0.141226 	-0.198970 	-0.172671 	-0.222504 	
0.169675 	0.191149 	0.231287 	0.229891 	0.272702 	0.277711 	0.268282 	0.374406 	0.451010 	0.589121 	0.778102 	1.000000 	0.772551 	0.612066 	0.512236 	0.400377 	0.388405 	0.333329 	0.304195 	0.300542 	0.314551 	0.348586 	0.379114 	0.358537 	0.332159 	0.350908 	0.342762 	0.321326 	0.301223 	0.232889 	0.275722 	0.251660 	0.259626 	0.291223 	0.047776 	0.019811 	0.006654 	0.018147 	0.005291 	0.075859 	0.044618 	0.164275 	0.182156 	0.208109 	0.247676 	0.414322 	0.065049 	0.004374 	0.009040 	-0.009409 	0.082088 	0.014477 	0.042861 	-0.039236 	-0.021359 	-0.046909 	-0.073113 	-0.061916 	-0.135684 	-0.164698 	-0.254862 	-0.228210 	-0.237854 	-0.222602 	-0.245278 	-0.305531 	-0.297541 	-0.321898 	
0.173295 	0.206561 	0.218124 	0.182082 	0.210696 	0.189486 	0.213420 	0.245895 	0.295981 	0.379341 	0.520311 	0.772551 	1.000000 	0.776304 	0.568986 	0.408680 	0.342788 	0.317408 	0.289296 	0.302191 	0.284210 	0.323405 	0.341356 	0.305781 	0.297189 	0.329934 	0.302562 	0.289860 	0.281363 	0.235618 	0.259962 	0.260902 	0.233046 	0.245869 	0.048461 	0.031968 	-0.047295 	-0.047345 	-0.069946 	0.016561 	-0.004855 	0.092856 	0.140676 	0.170575 	0.201708 	0.319718 	0.455253 	0.173972 	-0.016185 	-0.096058 	-0.010038 	0.008934 	0.031285 	0.005741 	-0.095800 	-0.071138 	-0.052296 	-0.109473 	-0.131691 	-0.128527 	-0.235329 	-0.190996 	-0.237303 	-0.212739 	-0.281834 	-0.315084 	-0.277198 	-0.320684 	
0.149869 	0.183468 	0.179298 	0.146286 	0.182702 	0.185368 	0.222934 	0.289393 	0.316618 	0.389825 	0.444178 	0.612066 	0.776304 	1.000000 	0.804686 	0.543694 	0.391121 	0.373860 	0.349568 	0.323916 	0.341963 	0.390395 	0.357844 	0.325098 	0.346755 	0.421404 	0.336993 	0.334579 	0.331352 	0.269680 	0.251207 	0.272790 	0.226155 	0.250876 	0.036735 	0.010119 	-0.058246 	-0.052019 	-0.064002 	0.062707 	0.050889 	0.163160 	0.158151 	0.152489 	0.096676 	0.235525 	0.296569 	0.474203 	0.145512 	-0.025257 	0.001919 	0.094836 	0.098954 	0.070188 	-0.010734 	-0.044653 	0.025094 	-0.069500 	-0.086241 	-0.057455 	-0.244738 	-0.178216 	-0.239662 	-0.216600 	-0.268023 	-0.286915 	-0.256651 	-0.274454 	
0.130603 	0.158132 	0.144657 	0.130177 	0.162545 	0.188500 	0.222489 	0.290613 	0.303805 	0.343058 	0.397468 	0.512236 	0.568986 	0.804686 	1.000000 	0.736491 	0.505547 	0.450400 	0.394384 	0.378436 	0.395847 	0.426580 	0.429125 	0.356848 	0.439609 	0.439728 	0.402973 	0.413242 	0.409406 	0.364259 	0.314738 	0.332897 	0.289989 	0.303112 	-0.011955 	-0.039022 	-0.070254 	-0.055024 	-0.050456 	0.050014 	0.046399 	0.108410 	0.114731 	0.096088 	0.087563 	0.205313 	0.147198 	0.300226 	0.363630 	0.111722 	0.056038 	0.121383 	0.085610 	0.104902 	0.067941 	-0.036311 	0.062557 	-0.106819 	-0.036756 	-0.096807 	-0.230136 	-0.214383 	-0.267156 	-0.285094 	-0.296118 	-0.312428 	-0.299544 	-0.292206 	
0.131098 	0.144825 	0.145217 	0.147144 	0.163833 	0.173147 	0.197053 	0.257508 	0.253126 	0.283456 	0.292537 	0.400377 	0.408680 	0.543694 	0.736491 	1.000000 	0.754099 	0.507947 	0.404130 	0.379913 	0.395708 	0.444389 	0.435436 	0.355693 	0.444487 	0.423911 	0.419768 	0.408916 	0.382090 	0.383616 	0.340243 	0.342016 	0.340437 	0.356729 	-0.063191 	-0.071905 	-0.094461 	-0.072345 	-0.061564 	-0.009581 	0.013618 	0.098162 	0.077012 	0.068573 	0.023053 	0.138412 	0.005788 	0.088009 	0.163840 	0.369648 	0.170057 	0.089737 	0.105530 	0.069485 	0.078442 	0.006024 	0.096282 	-0.081303 	-0.050490 	-0.133643 	-0.224972 	-0.238406 	-0.248858 	-0.283683 	-0.291604 	-0.322138 	-0.336748 	-0.356259 	
0.085551 	0.100940 	0.098798 	0.117459 	0.126810 	0.110512 	0.108878 	0.181614 	0.194564 	0.249847 	0.282466 	0.388405 	0.342788 	0.391121 	0.505547 	0.754099 	1.000000 	0.715108 	0.494628 	0.427659 	0.392967 	0.441799 	0.455280 	0.433160 	0.481760 	0.460886 	0.478818 	0.420943 	0.419899 	0.386561 	0.370547 	0.382423 	0.361760 	0.366806 	-0.080805 	-0.108736 	-0.037396 	-0.010313 	-0.000392 	0.012071 	0.026410 	0.131487 	0.142094 	0.136443 	0.056524 	0.100502 	-0.060306 	-0.024282 	0.029744 	0.173143 	0.356193 	0.123393 	0.022871 	0.038838 	0.049077 	0.015301 	0.061670 	-0.043898 	-0.092412 	-0.142330 	-0.237748 	-0.284908 	-0.283405 	-0.294261 	-0.330734 	-0.366563 	-0.381087 	-0.365251 	
0.052991 	0.079021 	0.083986 	0.105882 	0.112678 	0.142648 	0.144761 	0.245180 	0.196513 	0.236958 	0.259779 	0.333329 	0.317408 	0.373860 	0.450400 	0.507947 	0.715108 	1.000000 	0.710847 	0.497027 	0.491728 	0.447271 	0.433499 	0.462835 	0.448364 	0.441529 	0.475590 	0.434123 	0.447475 	0.367775 	0.407431 	0.374191 	0.342837 	0.376715 	-0.066244 	-0.083979 	-0.020075 	0.008884 	0.023792 	0.105084 	0.100883 	0.221179 	0.128672 	0.103165 	0.019252 	0.082395 	0.019085 	0.070071 	0.122120 	0.074478 	0.220713 	0.442248 	0.175996 	0.054089 	0.134521 	0.028196 	0.038756 	-0.069196 	-0.078729 	-0.127402 	-0.229919 	-0.313082 	-0.288413 	-0.293379 	-0.362894 	-0.370173 	-0.377540 	-0.406281 	
0.044998 	0.075920 	0.088363 	0.117074 	0.125230 	0.173370 	0.160198 	0.245688 	0.197204 	0.237337 	0.261371 	0.304195 	0.289296 	0.349568 	0.394384 	0.404130 	0.494628 	0.710847 	1.000000 	0.717207 	0.567418 	0.508520 	0.485323 	0.503047 	0.458962 	0.471593 	0.476489 	0.422792 	0.441274 	0.403108 	0.425964 	0.440077 	0.409262 	0.350657 	-0.047341 	-0.061349 	-0.016074 	0.019772 	0.045975 	0.128049 	0.124689 	0.184696 	0.109288 	0.128735 	0.093327 	0.127505 	0.064964 	0.098086 	0.143659 	0.060864 	0.091521 	0.212665 	0.466501 	0.130780 	0.039553 	0.060637 	-0.005772 	-0.082978 	-0.088504 	-0.126819 	-0.220264 	-0.302594 	-0.255682 	-0.329897 	-0.354111 	-0.408690 	-0.411029 	-0.394035 	
0.056522 	0.093480 	0.090361 	0.101830 	0.117076 	0.136109 	0.121576 	0.160297 	0.136401 	0.181024 	0.240191 	0.300542 	0.302191 	0.323916 	0.378436 	0.379913 	0.427659 	0.497027 	0.717207 	1.000000 	0.700097 	0.559526 	0.533759 	0.497352 	0.451568 	0.497461 	0.510646 	0.473708 	0.431669 	0.420418 	0.409860 	0.414911 	0.384954 	0.295839 	-0.048175 	-0.075557 	-0.059028 	-0.026304 	-0.010310 	0.081122 	0.061348 	0.089403 	0.112279 	0.150293 	0.139004 	0.177468 	0.055898 	0.059358 	0.098628 	0.019967 	0.034182 	0.065238 	0.239147 	0.360692 	0.015178 	0.001937 	-0.011333 	-0.094795 	-0.092416 	-0.134923 	-0.239346 	-0.335302 	-0.351389 	-0.408211 	-0.410447 	-0.437024 	-0.400650 	-0.361944 	
0.130285 	0.149344 	0.126852 	0.137953 	0.131735 	0.157710 	0.137461 	0.182436 	0.171198 	0.222472 	0.245074 	0.314551 	0.284210 	0.341963 	0.395847 	0.395708 	0.392967 	0.491728 	0.567418 	0.700097 	1.000000 	0.725214 	0.529665 	0.553974 	0.505435 	0.528790 	0.537799 	0.514175 	0.453333 	0.434879 	0.393826 	0.393516 	0.408236 	0.357557 	-0.137285 	-0.152481 	-0.108886 	-0.071088 	-0.045724 	0.055079 	0.012546 	0.059433 	0.052525 	0.084410 	0.065306 	0.138904 	0.011310 	0.077353 	0.105621 	0.026801 	-0.035062 	0.059634 	0.154677 	0.041701 	0.269951 	0.018532 	-0.078082 	-0.176210 	-0.141847 	-0.128547 	-0.247847 	-0.344640 	-0.376713 	-0.390257 	-0.371029 	-0.405454 	-0.423142 	-0.387697 	
0.075808 	0.101517 	0.111078 	0.112577 	0.124537 	0.178300 	0.185432 	0.208736 	0.222247 	0.247786 	0.267269 	0.348586 	0.323405 	0.390395 	0.426580 	0.444389 	0.441799 	0.447271 	0.508520 	0.559526 	0.725214 	1.000000 	0.729557 	0.603015 	0.556830 	0.540724 	0.560057 	0.538523 	0.482494 	0.414690 	0.374617 	0.413226 	0.374609 	0.355454 	-0.032836 	-0.040535 	-0.067421 	-0.048281 	-0.040227 	0.101602 	0.081711 	0.070407 	0.101754 	0.091722 	0.058021 	0.114737 	-0.012605 	0.056114 	0.051189 	0.053106 	0.042679 	0.027746 	0.144543 	0.038996 	0.081127 	0.226606 	-0.010009 	-0.175224 	-0.127203 	-0.120999 	-0.245932 	-0.303498 	-0.351076 	-0.333832 	-0.392559 	-0.397978 	-0.425255 	-0.410230 	
0.086070 	0.111633 	0.115968 	0.119207 	0.099826 	0.119266 	0.115997 	0.140018 	0.165278 	0.218379 	0.282650 	0.379114 	0.341356 	0.357844 	0.429125 	0.435436 	0.455280 	0.433499 	0.485323 	0.533759 	0.529665 	0.729557 	1.000000 	0.715344 	0.607972 	0.586029 	0.571823 	0.569133 	0.542207 	0.528572 	0.451183 	0.466226 	0.468308 	0.435906 	-0.045350 	-0.058651 	-0.015814 	-0.005724 	-0.015381 	0.082892 	0.081383 	0.064308 	0.127897 	0.152820 	0.147044 	0.156323 	0.005262 	0.042119 	0.074831 	0.053191 	0.066387 	0.015977 	0.079722 	0.009061 	-0.027298 	0.001165 	0.114216 	-0.244613 	-0.122958 	-0.140367 	-0.282815 	-0.311713 	-0.346841 	-0.386938 	-0.444094 	-0.435257 	-0.482161 	-0.462711 	
0.080317 	0.102690 	0.127138 	0.134725 	0.138245 	0.182567 	0.200037 	0.238044 	0.217987 	0.264946 	0.321555 	0.358537 	0.305781 	0.325098 	0.356848 	0.355693 	0.433160 	0.462835 	0.503047 	0.497352 	0.553974 	0.603015 	0.715344 	1.000000 	0.745417 	0.665456 	0.588934 	0.564878 	0.580921 	0.574187 	0.508206 	0.497528 	0.469184 	0.434109 	-0.020710 	-0.027221 	0.008820 	0.018499 	0.013974 	0.152910 	0.153438 	0.201211 	0.168576 	0.198250 	0.162112 	0.101738 	-0.039840 	-0.002414 	0.028390 	0.012853 	0.077143 	0.036056 	0.053412 	-0.023153 	0.019021 	-0.049488 	-0.063710 	-0.086674 	-0.174529 	-0.108769 	-0.248562 	-0.285042 	-0.317142 	-0.336625 	-0.413535 	-0.447753 	-0.459212 	-0.484927 	
0.066782 	0.092908 	0.097605 	0.102966 	0.118872 	0.163221 	0.196605 	0.203948 	0.195226 	0.216549 	0.258565 	0.332159 	0.297189 	0.346755 	0.439609 	0.444487 	0.481760 	0.448364 	0.458962 	0.451568 	0.505435 	0.556830 	0.607972 	0.745417 	1.000000 	0.739511 	0.581299 	0.591614 	0.597396 	0.550673 	0.500173 	0.486501 	0.458187 	0.431444 	-0.042979 	-0.054806 	-0.037110 	-0.017799 	-0.008631 	0.126126 	0.129158 	0.127439 	0.116033 	0.102382 	0.098827 	0.100536 	-0.050837 	-0.012705 	0.013671 	-0.013630 	-0.007764 	-0.032704 	-0.003534 	-0.011528 	0.020700 	-0.117035 	-0.044679 	-0.229116 	-0.102218 	-0.167411 	-0.210210 	-0.316765 	-0.351644 	-0.364143 	-0.440309 	-0.405981 	-0.442049 	-0.464584 	
0.054314 	0.079075 	0.092948 	0.105509 	0.099263 	0.118563 	0.137689 	0.195514 	0.179053 	0.209484 	0.245522 	0.350908 	0.329934 	0.421404 	0.439728 	0.423911 	0.460886 	0.441529 	0.471593 	0.497461 	0.528790 	0.540724 	0.586029 	0.665456 	0.739511 	1.000000 	0.743820 	0.622933 	0.610356 	0.608038 	0.544888 	0.559344 	0.488320 	0.431177 	-0.070761 	-0.078821 	-0.041760 	-0.029069 	-0.026736 	0.037222 	0.056630 	0.125922 	0.103522 	0.111365 	0.126452 	0.140045 	-0.035865 	0.072228 	0.021997 	-0.023850 	0.021461 	0.009371 	0.063205 	0.032519 	0.008980 	-0.072585 	-0.032477 	-0.176280 	-0.270301 	-0.126760 	-0.293912 	-0.344771 	-0.409819 	-0.393698 	-0.467750 	-0.475593 	-0.477332 	-0.454641 	
0.112197 	0.130768 	0.123563 	0.126185 	0.134196 	0.166521 	0.161018 	0.212154 	0.189580 	0.226295 	0.239145 	0.342762 	0.302562 	0.336993 	0.402973 	0.419768 	0.478818 	0.475590 	0.476489 	0.510646 	0.537799 	0.560057 	0.571823 	0.588934 	0.581299 	0.743820 	1.000000 	0.761365 	0.650765 	0.650105 	0.610339 	0.606754 	0.527305 	0.475039 	-0.054040 	-0.074603 	-0.042650 	-0.024735 	-0.015869 	0.080737 	0.058051 	0.103080 	0.104874 	0.107736 	0.061978 	0.104136 	-0.081390 	-0.069605 	-0.047823 	-0.055129 	0.038831 	0.013433 	0.003316 	-0.067637 	-0.042414 	-0.052394 	-0.013679 	-0.211373 	-0.260569 	-0.193395 	-0.318044 	-0.411231 	-0.475236 	-0.477986 	-0.508496 	-0.494773 	-0.569839 	-0.506437 	
0.031095 	0.063027 	0.093157 	0.096910 	0.137207 	0.172652 	0.185346 	0.210240 	0.200113 	0.212275 	0.230349 	0.321326 	0.289860 	0.334579 	0.413242 	0.408916 	0.420943 	0.434123 	0.422792 	0.473708 	0.514175 	0.538523 	0.569133 	0.564878 	0.591614 	0.622933 	0.761365 	1.000000 	0.753168 	0.650337 	0.594095 	0.609426 	0.542310 	0.527008 	0.041098 	0.033355 	0.003525 	0.015079 	0.018791 	0.089283 	0.042627 	0.077333 	0.072574 	0.055241 	0.024972 	0.082601 	-0.081506 	-0.030134 	0.015805 	-0.026283 	-0.010436 	0.001898 	0.009364 	-0.013671 	-0.044688 	-0.105254 	-0.041952 	-0.181106 	-0.192298 	-0.157016 	-0.359989 	-0.420373 	-0.471825 	-0.455002 	-0.517848 	-0.507531 	-0.556463 	-0.545966 	
0.082329 	0.114515 	0.122792 	0.124226 	0.155265 	0.165618 	0.167868 	0.205574 	0.163603 	0.193921 	0.199435 	0.301223 	0.281363 	0.331352 	0.409406 	0.382090 	0.419899 	0.447475 	0.441274 	0.431669 	0.453333 	0.482494 	0.542207 	0.580921 	0.597396 	0.610356 	0.650765 	0.753168 	1.000000 	0.754490 	0.673919 	0.626876 	0.571600 	0.532807 	0.010695 	-0.007208 	-0.006183 	0.015380 	0.027238 	0.079241 	0.050887 	0.140520 	0.107801 	0.119389 	0.041569 	0.085296 	-0.032627 	-0.001614 	-0.001721 	-0.075408 	-0.002915 	0.000028 	-0.030888 	-0.062481 	-0.098051 	-0.159240 	-0.099170 	-0.199744 	-0.248965 	-0.224520 	-0.354959 	-0.440975 	-0.501883 	-0.520140 	-0.556162 	-0.525833 	-0.547097 	-0.513974 	
0.128807 	0.130624 	0.129758 	0.141675 	0.154522 	0.160796 	0.134576 	0.168385 	0.121571 	0.139688 	0.155181 	0.232889 	0.235618 	0.269680 	0.364259 	0.383616 	0.386561 	0.367775 	0.403108 	0.420418 	0.434879 	0.414690 	0.528572 	0.574187 	0.550673 	0.608038 	0.650105 	0.650337 	0.754490 	1.000000 	0.783802 	0.706951 	0.669058 	0.618294 	-0.029920 	-0.046845 	0.005727 	0.027828 	0.049121 	0.054601 	0.026958 	0.090827 	0.047045 	0.076231 	0.072454 	0.072401 	-0.039941 	-0.044470 	-0.005250 	-0.056968 	-0.018113 	-0.002548 	0.017566 	-0.037588 	-0.053928 	-0.179125 	-0.085945 	-0.182555 	-0.165956 	-0.173849 	-0.318379 	-0.387916 	-0.491588 	-0.542442 	-0.541944 	-0.526676 	-0.555535 	-0.526831 	
0.118985 	0.110189 	0.129272 	0.161510 	0.156240 	0.191990 	0.140615 	0.209672 	0.153120 	0.149802 	0.158899 	0.275722 	0.259962 	0.251207 	0.314738 	0.340243 	0.370547 	0.407431 	0.425964 	0.409860 	0.393826 	0.374617 	0.451183 	0.508206 	0.500173 	0.544888 	0.610339 	0.594095 	0.673919 	0.783802 	1.000000 	0.771910 	0.688506 	0.656353 	-0.047609 	-0.056478 	0.055835 	0.073883 	0.091739 	0.100831 	0.051883 	0.134302 	0.041870 	0.040728 	0.031049 	0.105336 	-0.000959 	-0.041662 	-0.027765 	-0.068873 	-0.001272 	0.032592 	0.010118 	-0.050787 	-0.082475 	-0.124995 	-0.036524 	-0.133820 	-0.161073 	-0.185191 	-0.277427 	-0.351012 	-0.418034 	-0.479201 	-0.579062 	-0.520285 	-0.523096 	-0.529389 	
0.099193 	0.099001 	0.106329 	0.120277 	0.124128 	0.140952 	0.119348 	0.145106 	0.118642 	0.127711 	0.146064 	0.251660 	0.260902 	0.272790 	0.332897 	0.342016 	0.382423 	0.374191 	0.440077 	0.414911 	0.393516 	0.413226 	0.466226 	0.497528 	0.486501 	0.559344 	0.606754 	0.609426 	0.626876 	0.706951 	0.771910 	1.000000 	0.770141 	0.696012 	0.002928 	-0.004863 	0.061349 	0.070816 	0.084734 	0.060182 	0.025069 	0.052888 	0.028116 	0.073933 	0.080676 	0.126168 	0.033013 	-0.028522 	-0.019795 	-0.066444 	0.005729 	-0.002742 	0.042692 	-0.026601 	-0.065030 	-0.122625 	-0.064410 	-0.152204 	-0.157213 	-0.154297 	-0.286649 	-0.328971 	-0.397157 	-0.449945 	-0.541678 	-0.586421 	-0.565316 	-0.546935 	
