0.029440 	 523.050482 
0.035540 	 519.914806 
0.039920 	 553.772956 
0.048670 	 480.826716 
0.057730 	 499.281652 
0.069620 	 496.972662 
0.083820 	 500.754119 
0.100690 	 510.784283 
0.120680 	 494.871281 
0.144410 	 499.143138 
0.172740 	 497.793087 
0.206570 	 490.371843 
0.247310 	 490.169078 
0.296240 	 485.642186 
0.354790 	 478.441164 
0.424720 	 469.178901 
0.548250 	 484.440787 
0.687060 	 472.549363 
0.862390 	 456.390237 
1.081800 	 433.128716 
1.356870 	 398.790709 
1.701520 	 350.491945 
2.133050 	 286.186285 
2.674430 	 209.959077 
3.353840 	 129.661165 
4.205160 	 59.299795 
