0.01500 	 0.00010 	 221
0.03500 	 0.00010 	 821
0.05500 	 0.00010 	 1820
0.07500 	 0.00010 	 3275
0.09500 	 0.00010 	 5141
0.11500 	 0.00010 	 7309
0.13500 	 0.00010 	 9929
0.15500 	 0.00010 	 12950
0.17500 	 0.00010 	 16493
0.19500 	 0.00010 	 20213
0.21500 	 0.00010 	 24545
0.23500 	 0.00010 	 29167
0.25500 	 0.00010 	 34313
0.27500 	 0.00010 	 39776
0.29500 	 0.00010 	 45605
0.31500 	 0.00010 	 52127
0.33500 	 0.00010 	 58433
0.35500 	 0.00010 	 65545
0.37500 	 0.00010 	 73148
0.39500 	 0.00010 	 80987
0.41500 	 0.00010 	 89501
0.43500 	 0.00010 	 98285
0.45500 	 0.00010 	 107237
0.47500 	 0.00010 	 116123
0.49500 	 0.00010 	 127120
0.51500 	 0.00010 	 137213
0.53500 	 0.00010 	 148049
0.55500 	 0.00010 	 158339
0.57500 	 0.00010 	 170045
0.59500 	 0.00010 	 182612
0.61500 	 0.00010 	 194976
0.63500 	 0.00010 	 197241
0.65500 	 0.00010 	 189735
0.67500 	 0.00010 	 181884
0.69500 	 0.00010 	 172711
0.71500 	 0.00010 	 163825
0.73500 	 0.00010 	 152818
0.75500 	 0.00010 	 141865
0.77500 	 0.00010 	 129066
0.79500 	 0.00010 	 117415
0.81500 	 0.00010 	 102869
0.83500 	 0.00010 	 88577
0.85500 	 0.00010 	 73140
0.87500 	 0.00010 	 56927
0.89500 	 0.00010 	 42243
0.91500 	 0.00010 	 31428
0.93500 	 0.00010 	 23258
0.95500 	 0.00010 	 16920
0.97500 	 0.00010 	 11560
0.99500 	 0.00010 	 7687
1.01500 	 0.00010 	 4318
1.03500 	 0.00010 	 2395
1.05500 	 0.00010 	 745
1.07500 	 0.00011 	 146
