0.00419 	 1.482283e+05 	 -5.914736e+04 	 3
0.00592 	 6.427651e+04 	 -3.393243e+04 	 6
0.00774 	 1.071296e+05 	 1.702594e+04 	 7
0.00981 	 1.231428e+05 	 -1.953944e+04 	 24
0.01185 	 8.306555e+04 	 2.077742e+04 	 6
0.01331 	 1.388792e+05 	 -5.045292e+03 	 43
0.01622 	 1.226554e+05 	 2.859992e+03 	 63
0.01924 	 1.320754e+05 	 -1.481793e+04 	 105
0.02321 	 1.128305e+05 	 -2.838399e+04 	 205
0.02794 	 8.801196e+04 	 -5.288969e+03 	 325
0.03356 	 7.910913e+04 	 1.279077e+04 	 601
0.04023 	 6.811397e+04 	 6.990815e+03 	 960
0.04814 	 5.546269e+04 	 2.098952e+03 	 1712
0.05758 	 4.913574e+04 	 2.353659e+03 	 2842
0.06886 	 4.306187e+04 	 -3.792332e+02 	 4949
0.08244 	 3.424321e+04 	 2.689815e+02 	 8474
0.09875 	 2.718817e+04 	 -1.469153e+02 	 14666
0.11826 	 2.310020e+04 	 7.099008e+01 	 25029
0.14157 	 1.913985e+04 	 1.129318e+01 	 42958
0.16946 	 1.602942e+04 	 -1.188539e+02 	 73561
0.20294 	 1.364609e+04 	 -1.007709e+02 	 127031
0.24295 	 1.181900e+04 	 -4.156551e+01 	 216600
0.29084 	 1.055460e+04 	 3.238417e+01 	 372889
0.34825 	 9.728208e+03 	 -2.962136e+01 	 639909
0.41694 	 9.481601e+03 	 9.196528e+00 	 1097497
0.45229 	 9.271968e+03 	 8.153610e+01 	 27292
0.56717 	 8.473883e+03 	 2.615835e+01 	 53770
0.71102 	 8.034547e+03 	 2.991418e+01 	 105777
0.89148 	 7.747490e+03 	 -2.744297e+01 	 208872
1.11795 	 7.591211e+03 	 -3.447568e+01 	 411987
