0.02513 	 41030.43411 	 -33143.98744 	 3
0.03554 	 8769.34659 	 4280.09147 	 6
0.05501 	 11307.94349 	 4144.27210 	 15
0.06156 	 14847.65665 	 22463.33933 	 12
0.07610 	 19929.03695 	 -415.01868 	 33
0.09025 	 9227.28623 	 -2459.30336 	 52
0.10566 	 7159.14878 	 1773.74774 	 57
0.12278 	 4201.67802 	 -336.06756 	 127
0.14554 	 4550.71231 	 -223.41275 	 201
0.17144 	 3064.49407 	 -65.42206 	 313
0.19995 	 2191.00075 	 172.41402 	 477
0.23599 	 1906.06543 	 51.30556 	 892
0.27872 	 1362.85548 	 -32.67738 	 1369
0.32878 	 1058.19543 	 -108.10887 	 2315
0.38840 	 872.03622 	 41.94377 	 3814
0.45843 	 717.44464 	 -9.88472 	 6209
0.54096 	 555.31020 	 -14.95365 	 10250
0.63869 	 453.31825 	 10.52115 	 16910
0.75346 	 383.15296 	 4.07895 	 27489
0.88869 	 324.63000 	 -5.29010 	 45334
1.04877 	 287.16376 	 0.78129 	 74652
1.23744 	 257.15298 	 -0.68401 	 122231
1.46018 	 246.21002 	 0.42017 	 201441
1.72319 	 240.88501 	 0.70184 	 330741
2.03340 	 255.28410 	 2.24253 	 543356
2.39927 	 288.25318 	 1.39815 	 892011
2.83099 	 359.74648 	 0.17458 	 1466123
3.32160 	 490.62117 	 3.11595 	 2113101
