0.01257 	 39133.47738 	 62263.43026 	 1.59105 	 3
0.01777 	 29539.74593 	 16092.31039 	 0.54477 	 6
0.02751 	 36685.57608 	 16906.44209 	 0.46085 	 15
0.03078 	 31191.40438 	 -26374.52245 	 -0.84557 	 12
0.03805 	 20634.14091 	 15085.85101 	 0.73111 	 33
0.04512 	 24953.70744 	 13793.48225 	 0.55276 	 52
0.05283 	 20413.63871 	 19041.99260 	 0.93281 	 57
0.06139 	 19242.16051 	 13587.64554 	 0.70614 	 127
0.07277 	 16067.51699 	 6950.36917 	 0.43257 	 201
0.08572 	 11026.00594 	 3546.56920 	 0.32165 	 313
0.09998 	 9198.82826 	 4093.17861 	 0.44497 	 477
0.11800 	 6787.00614 	 4159.62398 	 0.61288 	 892
0.13936 	 5371.12893 	 2282.55077 	 0.42497 	 1369
0.16439 	 4129.09082 	 1879.97784 	 0.45530 	 2315
0.19420 	 3017.49309 	 1378.93261 	 0.45698 	 3814
0.22922 	 2285.71856 	 915.13597 	 0.40037 	 6209
0.27048 	 1697.60743 	 569.78802 	 0.33564 	 10250
0.31935 	 1260.31503 	 372.71622 	 0.29573 	 16910
0.37673 	 916.63654 	 138.90951 	 0.15154 	 27489
0.44435 	 682.49521 	 61.97982 	 0.09081 	 45334
0.52438 	 496.24777 	 -21.25118 	 -0.04282 	 74652
0.61872 	 371.06781 	 -67.33073 	 -0.18145 	 122231
0.73009 	 286.73652 	 -87.52086 	 -0.30523 	 201441
0.86160 	 229.70392 	 -94.69868 	 -0.41226 	 330741
1.01670 	 205.91283 	 -97.71346 	 -0.47454 	 543356
1.19964 	 210.74141 	 -100.02492 	 -0.47463 	 892011
1.41550 	 255.08636 	 -105.81631 	 -0.41483 	 1466123
1.66080 	 348.11593 	 -111.57857 	 -0.32052 	 2113101
