0.01924 	 146511.52500 	 42821.97552 	 105.0
0.02306 	 140161.62447 	 42571.06420 	 190.0
0.02773 	 109343.11713 	 45040.92442 	 328.0
0.03306 	 89945.14159 	 36056.60192 	 525.0
0.04316 	 59410.06023 	 65985.34492 	 18.0
0.05323 	 40880.37354 	 1665.31035 	 43.0
0.06490 	 40474.20939 	 9357.87639 	 63.0
0.07698 	 32665.43374 	 10700.02139 	 105.0
0.09222 	 29006.84173 	 11044.50210 	 190.0
0.11092 	 21829.09196 	 5221.75899 	 328.0
0.13224 	 17807.39319 	 3807.23388 	 525.0
0.15853 	 12788.86788 	 2303.37838 	 976.0
0.19026 	 9915.83222 	 4538.54181 	 1628.0
0.22705 	 7677.03440 	 2839.41892 	 2698.0
0.27133 	 5641.25188 	 2677.36574 	 4721.0
0.32418 	 4545.35154 	 1594.28016 	 7925.0
0.38742 	 3509.37147 	 1720.49686 	 13685.0
0.46355 	 2462.32727 	 1208.90115 	 23532.0
0.55474 	 1983.22466 	 972.97788 	 40290.0
0.66336 	 1630.85524 	 664.91292 	 68455.0
0.79341 	 1507.24963 	 359.90083 	 117827.0
0.94911 	 1606.04605 	 162.86695 	 201228.0
