0.196350 	 9.715151e+02 	 -5.808444e+00 	 3 	 0.196350 	 0.196350 
0.219525 	 8.739517e+02 	 -2.018900e+02 	 12 	 0.219525 	 0.219525 
0.240478 	 6.574007e+02 	 -6.563000e+02 	 12 	 0.240478 	 0.240478 
0.277680 	 6.188433e+02 	 -3.358427e+02 	 6 	 0.277680 	 0.277680 
0.301605 	 8.291992e+02 	 -1.796118e+02 	 27 	 0.294524 	 0.310456 
0.339834 	 6.313032e+02 	 3.434417e+02 	 28 	 0.325609 	 0.353974 
0.370154 	 6.424027e+02 	 -5.273825e+02 	 27 	 0.367336 	 0.392699 
0.418425 	 6.920102e+02 	 3.762918e+01 	 66 	 0.404785 	 0.439051 
0.467584 	 5.404697e+02 	 6.851991e+01 	 63 	 0.449893 	 0.490874 
0.518943 	 6.907055e+02 	 1.302707e+02 	 112 	 0.500595 	 0.537725 
0.583932 	 6.104144e+02 	 -2.500509e+02 	 141 	 0.555360 	 0.605190 
0.643595 	 7.205108e+02 	 -9.342864e+01 	 168 	 0.620912 	 0.665854 
0.718524 	 6.367857e+02 	 2.527390e+01 	 289 	 0.680175 	 0.754095 
0.799993 	 6.944210e+02 	 -1.786098e+01 	 333 	 0.766769 	 0.838806 
0.893315 	 6.152890e+02 	 -6.183990e+01 	 571 	 0.844531 	 0.936528 
0.993085 	 6.000642e+02 	 -9.029464e+01 	 601 	 0.946763 	 1.029666 
1.101655 	 6.162648e+02 	 4.753624e+01 	 993 	 1.043612 	 1.157463 
1.227125 	 5.973739e+02 	 2.115598e+00 	 1264 	 1.161620 	 1.287550 
1.364856 	 5.697834e+02 	 -1.171035e+01 	 1837 	 1.291287 	 1.432814 
1.518584 	 5.601088e+02 	 -1.975915e+01 	 2404 	 1.436173 	 1.595151 
1.688938 	 5.244312e+02 	 -6.796613e+00 	 3448 	 1.598169 	 1.772592 
1.881146 	 4.759114e+02 	 2.091348e+01 	 4714 	 1.778021 	 1.975729 
2.092524 	 4.713016e+02 	 -1.747253e+01 	 6412 	 1.978167 	 2.197449 
2.325693 	 4.210154e+02 	 1.981220e+01 	 8750 	 2.199641 	 2.444532 
2.585963 	 3.788391e+02 	 -2.945969e+00 	 12181 	 2.446503 	 2.717154 
2.879165 	 3.303694e+02 	 5.671959e+00 	 17009 	 2.720699 	 3.025950 
3.204224 	 2.830159e+02 	 -3.294714e+00 	 23066 	 3.029133 	 3.366693 
3.563637 	 2.367521e+02 	 -4.936908e-01 	 31800 	 3.368124 	 3.746110 
3.964330 	 1.929414e+02 	 1.236775e+00 	 43880 	 3.747397 	 4.167516 
4.411200 	 1.567667e+02 	 -1.508929e+00 	 60597 	 4.168672 	 4.636095 
4.907920 	 1.275633e+02 	 -1.228786e+00 	 83151 	 4.638173 	 5.158615 
5.459594 	 1.103501e+02 	 -2.526372e-01 	 114462 	 5.159549 	 5.738817 
6.073466 	 1.058948e+02 	 -7.708197e-01 	 157581 	 5.739657 	 6.385135 
6.735729 	 1.092568e+02 	 1.419113e+00 	 173402 	 6.386644 	 7.103269 
7.483195 	 1.236126e+02 	 1.321412e+00 	 154393 	 7.103947 	 7.902917 
8.295920 	 1.543138e+02 	 9.050600e-01 	 107944 	 7.903526 	 8.792536 
9.168499 	 1.998912e+02 	 6.923831e+00 	 39277 	 8.793084 	 9.781085 
10.059737 	 2.786243e+02 	 8.191365e+01 	 5794 	 9.782070 	 10.826412 
