0.098175 	 4.684929e+02 	 1.953854e+01 	 3 	 0.098175 	 0.098175 
0.109763 	 2.954116e+02 	 -1.598495e+02 	 12 	 0.109763 	 0.109763 
0.120239 	 2.576554e+02 	 -2.163384e+02 	 12 	 0.120239 	 0.120239 
0.138840 	 3.888232e+02 	 -6.971789e+01 	 6 	 0.138840 	 0.138840 
0.150803 	 3.686224e+02 	 -1.106348e+02 	 27 	 0.147262 	 0.155228 
0.169917 	 3.258457e+02 	 -8.862907e+01 	 28 	 0.162804 	 0.176987 
0.185077 	 3.041406e+02 	 9.255643e+01 	 27 	 0.183668 	 0.196350 
0.209212 	 3.208983e+02 	 -5.133565e+01 	 66 	 0.202392 	 0.219525 
0.233792 	 2.703435e+02 	 -2.683509e+02 	 63 	 0.224947 	 0.245437 
0.259472 	 2.892900e+02 	 4.756581e+00 	 112 	 0.250298 	 0.268863 
0.291966 	 3.142312e+02 	 7.659476e+00 	 141 	 0.277680 	 0.302595 
0.321798 	 3.041162e+02 	 9.379349e+01 	 168 	 0.310456 	 0.332927 
0.359262 	 3.034303e+02 	 -1.386448e+01 	 289 	 0.340087 	 0.377047 
0.399997 	 2.906509e+02 	 -5.264266e+01 	 333 	 0.383385 	 0.419403 
0.446657 	 3.213293e+02 	 -1.057622e+01 	 571 	 0.422266 	 0.468264 
0.496542 	 3.058313e+02 	 1.678532e+01 	 601 	 0.473382 	 0.514833 
0.550828 	 3.042996e+02 	 -4.806461e+00 	 993 	 0.521806 	 0.578732 
0.613562 	 3.065538e+02 	 4.263609e+01 	 1264 	 0.580810 	 0.643775 
0.682428 	 3.055608e+02 	 1.792147e+01 	 1837 	 0.645644 	 0.716407 
0.759292 	 3.109167e+02 	 1.358447e+01 	 2404 	 0.718087 	 0.797576 
0.844469 	 3.157703e+02 	 1.072177e+01 	 3448 	 0.799085 	 0.886296 
0.940573 	 3.246862e+02 	 1.908932e+00 	 4714 	 0.889010 	 0.987865 
1.046262 	 3.168262e+02 	 1.354951e+01 	 6412 	 0.989083 	 1.098724 
1.162847 	 3.292248e+02 	 1.165313e+00 	 8750 	 1.099820 	 1.222266 
1.292981 	 3.401017e+02 	 -9.908354e+00 	 12181 	 1.223251 	 1.358577 
1.439583 	 3.512959e+02 	 1.188889e+01 	 17009 	 1.360350 	 1.512975 
1.602112 	 3.629027e+02 	 -9.024620e-01 	 23066 	 1.514567 	 1.683347 
1.781819 	 3.829887e+02 	 4.274464e-01 	 31800 	 1.684062 	 1.873055 
1.982165 	 4.108511e+02 	 -1.446713e+00 	 43880 	 1.873698 	 2.083758 
2.205600 	 4.455729e+02 	 4.576731e+00 	 60597 	 2.084336 	 2.318047 
2.453960 	 4.911261e+02 	 3.121702e+00 	 83151 	 2.319087 	 2.579307 
2.729797 	 5.621835e+02 	 -2.230332e+00 	 114462 	 2.579774 	 2.869409 
3.036733 	 6.558047e+02 	 -5.105002e+00 	 157581 	 2.869828 	 3.192567 
3.367865 	 7.944165e+02 	 1.077640e+00 	 173402 	 3.193322 	 3.551634 
3.741598 	 1.012178e+03 	 -1.971321e-01 	 154393 	 3.551974 	 3.951458 
4.147960 	 1.364129e+03 	 -9.353829e+00 	 107944 	 3.951763 	 4.396268 
4.584249 	 1.934459e+03 	 -6.009458e+01 	 39277 	 4.396542 	 4.890542 
5.029868 	 2.857413e+03 	 -1.275490e+02 	 5794 	 4.891035 	 5.413206 
