0.024544 	 2.186499e+02 	 6.168099e+01 	 3 	 0.024544 	 0.024544 
0.027441 	 8.123333e+02 	 4.554030e+02 	 12 	 0.027441 	 0.027441 
0.030060 	 6.852977e+02 	 7.130243e+02 	 12 	 0.030060 	 0.030060 
0.034710 	 9.076647e+02 	 -8.192272e+02 	 6 	 0.034710 	 0.034710 
0.037701 	 6.721714e+02 	 -3.745861e+01 	 27 	 0.036816 	 0.038807 
0.042479 	 5.129567e+02 	 -1.502094e+02 	 28 	 0.040701 	 0.044247 
0.046269 	 6.137413e+02 	 3.558961e+02 	 27 	 0.045917 	 0.049087 
0.052303 	 5.387214e+02 	 1.589999e+02 	 66 	 0.050598 	 0.054881 
0.058448 	 5.315770e+02 	 -2.717800e+01 	 63 	 0.056237 	 0.061359 
0.064868 	 4.676044e+02 	 -5.235125e+01 	 112 	 0.062574 	 0.067216 
0.072992 	 5.078372e+02 	 -6.827402e+01 	 141 	 0.069420 	 0.075649 
0.080449 	 4.524282e+02 	 -7.917013e+00 	 168 	 0.077614 	 0.083232 
0.089816 	 4.392251e+02 	 -3.226000e+01 	 289 	 0.085022 	 0.094262 
0.099999 	 4.356404e+02 	 7.695677e+01 	 333 	 0.095846 	 0.104851 
0.111664 	 4.135149e+02 	 5.920341e+01 	 571 	 0.105566 	 0.117066 
0.124136 	 4.023657e+02 	 5.170984e+00 	 601 	 0.118345 	 0.128708 
0.137707 	 3.724716e+02 	 8.895207e+00 	 993 	 0.130452 	 0.144683 
0.153391 	 3.806385e+02 	 -1.628638e+01 	 1264 	 0.145202 	 0.160944 
0.170607 	 3.627821e+02 	 -1.379106e+01 	 1837 	 0.161411 	 0.179102 
0.189823 	 3.429634e+02 	 3.669754e+00 	 2404 	 0.179522 	 0.199394 
0.211117 	 3.509145e+02 	 -1.912993e-01 	 3448 	 0.199771 	 0.221574 
0.235143 	 3.470631e+02 	 -1.000469e+01 	 4714 	 0.222253 	 0.246966 
0.261565 	 3.385201e+02 	 -2.735584e+00 	 6412 	 0.247271 	 0.274681 
0.290712 	 3.423767e+02 	 2.592653e+00 	 8750 	 0.274955 	 0.305567 
0.323245 	 3.509992e+02 	 6.260139e+00 	 12181 	 0.305813 	 0.339644 
0.359896 	 3.569207e+02 	 3.171774e+00 	 17009 	 0.340087 	 0.378244 
0.400528 	 3.730651e+02 	 1.799707e+00 	 23066 	 0.378642 	 0.420837 
0.445455 	 3.869549e+02 	 -2.851503e+00 	 31800 	 0.421016 	 0.468264 
0.495541 	 4.170146e+02 	 -3.938802e+00 	 43880 	 0.468425 	 0.520940 
0.551400 	 4.471897e+02 	 2.258012e+00 	 60597 	 0.521084 	 0.579512 
0.613490 	 4.929813e+02 	 -2.844683e+00 	 83151 	 0.579772 	 0.644827 
0.682449 	 5.621424e+02 	 -3.272312e+00 	 114462 	 0.644944 	 0.717352 
0.759183 	 6.608325e+02 	 3.700499e+00 	 157581 	 0.717457 	 0.798142 
0.841966 	 7.958276e+02 	 1.477251e+00 	 173402 	 0.798331 	 0.887909 
0.935399 	 1.009698e+03 	 -3.435531e-01 	 154393 	 0.887993 	 0.987865 
1.036990 	 1.356501e+03 	 -9.731204e+00 	 107944 	 0.987941 	 1.099067 
1.146062 	 1.943204e+03 	 -2.567091e+00 	 39277 	 1.099136 	 1.222636 
1.257467 	 2.835199e+03 	 5.752044e+01 	 5794 	 1.222759 	 1.353301 
