    0.10000E-03    0.25390E+03
    0.10202E-03    0.25882E+03
    0.10408E-03    0.26383E+03
    0.10618E-03    0.26895E+03
    0.10833E-03    0.27416E+03
    0.11052E-03    0.27947E+03
    0.11275E-03    0.28488E+03
    0.11503E-03    0.29040E+03
    0.11735E-03    0.29603E+03
    0.11972E-03    0.30176E+03
    0.12214E-03    0.30761E+03
    0.12461E-03    0.31357E+03
    0.12712E-03    0.31964E+03
    0.12969E-03    0.32583E+03
    0.13231E-03    0.33214E+03
    0.13499E-03    0.33857E+03
    0.13771E-03    0.34513E+03
    0.14049E-03    0.35182E+03
    0.14333E-03    0.35863E+03
    0.14623E-03    0.36557E+03
    0.14918E-03    0.37265E+03
    0.15220E-03    0.37987E+03
    0.15527E-03    0.38722E+03
    0.15841E-03    0.39472E+03
    0.16161E-03    0.40236E+03
    0.16487E-03    0.41015E+03
    0.16820E-03    0.41809E+03
    0.17160E-03    0.42619E+03
    0.17507E-03    0.43444E+03
    0.17860E-03    0.44285E+03
    0.18221E-03    0.45142E+03
    0.18589E-03    0.46015E+03
    0.18965E-03    0.46906E+03
    0.19348E-03    0.47814E+03
    0.19739E-03    0.48739E+03
    0.20138E-03    0.49682E+03
    0.20544E-03    0.50643E+03
    0.20959E-03    0.51623E+03
    0.21383E-03    0.52621E+03
    0.21815E-03    0.53639E+03
    0.22255E-03    0.54676E+03
    0.22705E-03    0.55733E+03
    0.23164E-03    0.56811E+03
    0.23632E-03    0.57910E+03
    0.24109E-03    0.59029E+03
    0.24596E-03    0.60170E+03
    0.25093E-03    0.61333E+03
    0.25600E-03    0.62518E+03
    0.26117E-03    0.63726E+03
    0.26645E-03    0.64958E+03
    0.27183E-03    0.66212E+03
    0.27732E-03    0.67491E+03
    0.28292E-03    0.68795E+03
    0.28864E-03    0.70123E+03
    0.29447E-03    0.71477E+03
    0.30042E-03    0.72857E+03
    0.30649E-03    0.74263E+03
    0.31268E-03    0.75696E+03
    0.31899E-03    0.77156E+03
    0.32544E-03    0.78645E+03
    0.33201E-03    0.80161E+03
    0.33872E-03    0.81707E+03
    0.34556E-03    0.83282E+03
    0.35254E-03    0.84887E+03
    0.35966E-03    0.86523E+03
    0.36693E-03    0.88190E+03
    0.37434E-03    0.89889E+03
    0.38190E-03    0.91619E+03
    0.38962E-03    0.93383E+03
    0.39749E-03    0.95180E+03
    0.40552E-03    0.97012E+03
    0.41371E-03    0.98878E+03
    0.42207E-03    0.10078E+04
    0.43060E-03    0.10272E+04
    0.43929E-03    0.10469E+04
    0.44817E-03    0.10670E+04
    0.45722E-03    0.10875E+04
    0.46646E-03    0.11084E+04
    0.47588E-03    0.11297E+04
    0.48550E-03    0.11513E+04
    0.49530E-03    0.11734E+04
    0.50531E-03    0.11959E+04
    0.51552E-03    0.12188E+04
    0.52593E-03    0.12422E+04
    0.53656E-03    0.12659E+04
    0.54739E-03    0.12902E+04
    0.55845E-03    0.13148E+04
    0.56973E-03    0.13400E+04
    0.58124E-03    0.13656E+04
    0.59299E-03    0.13916E+04
    0.60496E-03    0.14182E+04
    0.61719E-03    0.14453E+04
    0.62965E-03    0.14728E+04
    0.64237E-03    0.15009E+04
    0.65535E-03    0.15295E+04
    0.66859E-03    0.15586E+04
    0.68210E-03    0.15882E+04
    0.69588E-03    0.16184E+04
    0.70993E-03    0.16491E+04
    0.72427E-03    0.16804E+04
    0.73891E-03    0.17123E+04
    0.75383E-03    0.17447E+04
    0.76906E-03    0.17778E+04
    0.78460E-03    0.18114E+04
    0.80045E-03    0.18457E+04
    0.81662E-03    0.18805E+04
    0.83311E-03    0.19160E+04
    0.84994E-03    0.19522E+04
    0.86711E-03    0.19890E+04
    0.88463E-03    0.20264E+04
    0.90250E-03    0.20645E+04
    0.92073E-03    0.21033E+04
    0.93933E-03    0.21428E+04
    0.95831E-03    0.21830E+04
    0.97767E-03    0.22238E+04
    0.99742E-03    0.22655E+04
    0.10176E-02    0.23078E+04
    0.10381E-02    0.23509E+04
    0.10591E-02    0.23947E+04
    0.10805E-02    0.24393E+04
    0.11023E-02    0.24847E+04
    0.11246E-02    0.25309E+04
    0.11473E-02    0.25778E+04
    0.11705E-02    0.26256E+04
    0.11941E-02    0.26742E+04
    0.12182E-02    0.27236E+04
    0.12429E-02    0.27738E+04
    0.12680E-02    0.28249E+04
    0.12936E-02    0.28769E+04
    0.13197E-02    0.29298E+04
    0.13464E-02    0.29835E+04
    0.13736E-02    0.30381E+04
    0.14013E-02    0.30936E+04
    0.14296E-02    0.31501E+04
    0.14585E-02    0.32075E+04
    0.14880E-02    0.32658E+04
    0.15180E-02    0.33251E+04
    0.15487E-02    0.33853E+04
    0.15800E-02    0.34465E+04
    0.16119E-02    0.35087E+04
    0.16445E-02    0.35718E+04
    0.16777E-02    0.36360E+04
    0.17116E-02    0.37012E+04
    0.17462E-02    0.37674E+04
    0.17814E-02    0.38346E+04
    0.18174E-02    0.39029E+04
    0.18541E-02    0.39722E+04
    0.18916E-02    0.40426E+04
    0.19298E-02    0.41140E+04
    0.19688E-02    0.41865E+04
    0.20086E-02    0.42601E+04
    0.20491E-02    0.43348E+04
    0.20905E-02    0.44106E+04
    0.21328E-02    0.44875E+04
    0.21758E-02    0.45655E+04
    0.22198E-02    0.46446E+04
    0.22646E-02    0.47248E+04
    0.23104E-02    0.48062E+04
    0.23571E-02    0.48887E+04
    0.24047E-02    0.49723E+04
    0.24533E-02    0.50571E+04
    0.25028E-02    0.51430E+04
    0.25534E-02    0.52300E+04
    0.26050E-02    0.53182E+04
    0.26576E-02    0.54076E+04
    0.27113E-02    0.54981E+04
    0.27660E-02    0.55897E+04
    0.28219E-02    0.56825E+04
    0.28789E-02    0.57764E+04
    0.29371E-02    0.58715E+04
    0.29964E-02    0.59677E+04
    0.30569E-02    0.60650E+04
    0.31187E-02    0.61635E+04
    0.31817E-02    0.62631E+04
    0.32460E-02    0.63638E+04
    0.33115E-02    0.64657E+04
    0.33784E-02    0.65686E+04
    0.34467E-02    0.66726E+04
    0.35163E-02    0.67777E+04
    0.35874E-02    0.68839E+04
