    0.10000E-03    0.17755E+02
    0.10202E-03    0.18100E+02
    0.10408E-03    0.18450E+02
    0.10618E-03    0.18808E+02
    0.10833E-03    0.19173E+02
    0.11052E-03    0.19544E+02
    0.11275E-03    0.19923E+02
    0.11503E-03    0.20309E+02
    0.11735E-03    0.20703E+02
    0.11972E-03    0.21104E+02
    0.12214E-03    0.21513E+02
    0.12461E-03    0.21930E+02
    0.12712E-03    0.22355E+02
    0.12969E-03    0.22788E+02
    0.13231E-03    0.23230E+02
    0.13499E-03    0.23680E+02
    0.13771E-03    0.24139E+02
    0.14049E-03    0.24607E+02
    0.14333E-03    0.25084E+02
    0.14623E-03    0.25570E+02
    0.14918E-03    0.26066E+02
    0.15220E-03    0.26571E+02
    0.15527E-03    0.27086E+02
    0.15841E-03    0.27611E+02
    0.16161E-03    0.28146E+02
    0.16487E-03    0.28691E+02
    0.16820E-03    0.29247E+02
    0.17160E-03    0.29814E+02
    0.17507E-03    0.30392E+02
    0.17860E-03    0.30980E+02
    0.18221E-03    0.31581E+02
    0.18589E-03    0.32193E+02
    0.18965E-03    0.32817E+02
    0.19348E-03    0.33452E+02
    0.19739E-03    0.34101E+02
    0.20138E-03    0.34761E+02
    0.20544E-03    0.35435E+02
    0.20959E-03    0.36121E+02
    0.21383E-03    0.36821E+02
    0.21815E-03    0.37535E+02
    0.22255E-03    0.38262E+02
    0.22705E-03    0.39003E+02
    0.23164E-03    0.39758E+02
    0.23632E-03    0.40529E+02
    0.24109E-03    0.41314E+02
    0.24596E-03    0.42114E+02
    0.25093E-03    0.42930E+02
    0.25600E-03    0.43761E+02
    0.26117E-03    0.44609E+02
    0.26645E-03    0.45473E+02
    0.27183E-03    0.46354E+02
    0.27732E-03    0.47251E+02
    0.28292E-03    0.48166E+02
    0.28864E-03    0.49099E+02
    0.29447E-03    0.50050E+02
    0.30042E-03    0.51019E+02
    0.30649E-03    0.52007E+02
    0.31268E-03    0.53014E+02
    0.31899E-03    0.54040E+02
    0.32544E-03    0.55086E+02
    0.33201E-03    0.56153E+02
    0.33872E-03    0.57240E+02
    0.34556E-03    0.58348E+02
    0.35254E-03    0.59477E+02
    0.35966E-03    0.60628E+02
    0.36693E-03    0.61801E+02
    0.37434E-03    0.62997E+02
    0.38190E-03    0.64216E+02
    0.38962E-03    0.65459E+02
    0.39749E-03    0.66725E+02
    0.40552E-03    0.68016E+02
    0.41371E-03    0.69332E+02
    0.42207E-03    0.70673E+02
    0.43060E-03    0.72040E+02
    0.43929E-03    0.73433E+02
    0.44817E-03    0.74853E+02
    0.45722E-03    0.76300E+02
    0.46646E-03    0.77775E+02
    0.47588E-03    0.79279E+02
    0.48550E-03    0.80811E+02
    0.49530E-03    0.82373E+02
    0.50531E-03    0.83964E+02
    0.51552E-03    0.85587E+02
    0.52593E-03    0.87240E+02
    0.53656E-03    0.88925E+02
    0.54739E-03    0.90643E+02
    0.55845E-03    0.92393E+02
    0.56973E-03    0.94177E+02
    0.58124E-03    0.95995E+02
    0.59299E-03    0.97848E+02
    0.60496E-03    0.99736E+02
    0.61719E-03    0.10166E+03
    0.62965E-03    0.10362E+03
    0.64237E-03    0.10562E+03
    0.65535E-03    0.10766E+03
    0.66859E-03    0.10973E+03
    0.68210E-03    0.11185E+03
    0.69588E-03    0.11400E+03
    0.70993E-03    0.11620E+03
    0.72427E-03    0.11844E+03
    0.73891E-03    0.12072E+03
    0.75383E-03    0.12304E+03
    0.76906E-03    0.12541E+03
    0.78460E-03    0.12782E+03
    0.80045E-03    0.13028E+03
    0.81662E-03    0.13279E+03
