    0.10000E-03    0.18078E+04
    0.10202E-03    0.18428E+04
    0.10408E-03    0.18784E+04
    0.10618E-03    0.19148E+04
    0.10833E-03    0.19518E+04
    0.11052E-03    0.19896E+04
    0.11275E-03    0.20281E+04
    0.11503E-03    0.20673E+04
    0.11735E-03    0.21073E+04
    0.11972E-03    0.21481E+04
    0.12214E-03    0.21896E+04
    0.12461E-03    0.22319E+04
    0.12712E-03    0.22751E+04
    0.12969E-03    0.23191E+04
    0.13231E-03    0.23639E+04
    0.13499E-03    0.24096E+04
    0.13771E-03    0.24562E+04
    0.14049E-03    0.25037E+04
    0.14333E-03    0.25520E+04
    0.14623E-03    0.26013E+04
    0.14918E-03    0.26516E+04
    0.15220E-03    0.27028E+04
    0.15527E-03    0.27550E+04
    0.15841E-03    0.28082E+04
    0.16161E-03    0.28624E+04
    0.16487E-03    0.29177E+04
    0.16820E-03    0.29740E+04
    0.17160E-03    0.30314E+04
    0.17507E-03    0.30899E+04
    0.17860E-03    0.31495E+04
    0.18221E-03    0.32102E+04
    0.18589E-03    0.32721E+04
    0.18965E-03    0.33352E+04
    0.19348E-03    0.33995E+04
    0.19739E-03    0.34650E+04
    0.20138E-03    0.35317E+04
    0.20544E-03    0.35998E+04
    0.20959E-03    0.36691E+04
    0.21383E-03    0.37397E+04
    0.21815E-03    0.38117E+04
    0.22255E-03    0.38850E+04
    0.22705E-03    0.39597E+04
    0.23164E-03    0.40359E+04
    0.23632E-03    0.41134E+04
    0.24109E-03    0.41925E+04
    0.24596E-03    0.42730E+04
    0.25093E-03    0.43550E+04
    0.25600E-03    0.44386E+04
    0.26117E-03    0.45238E+04
    0.26645E-03    0.46105E+04
    0.27183E-03    0.46989E+04
    0.27732E-03    0.47890E+04
    0.28292E-03    0.48807E+04
    0.28864E-03    0.49741E+04
    0.29447E-03    0.50693E+04
    0.30042E-03    0.51663E+04
    0.30649E-03    0.52650E+04
    0.31268E-03    0.53656E+04
    0.31899E-03    0.54681E+04
    0.32544E-03    0.55725E+04
    0.33201E-03    0.56787E+04
    0.33872E-03    0.57870E+04
    0.34556E-03    0.58972E+04
    0.35254E-03    0.60095E+04
    0.35966E-03    0.61238E+04
    0.36693E-03    0.62402E+04
    0.37434E-03    0.63588E+04
    0.38190E-03    0.64795E+04
    0.38962E-03    0.66024E+04
    0.39749E-03    0.67275E+04
    0.40552E-03    0.68549E+04
    0.41371E-03    0.69846E+04
    0.42207E-03    0.71167E+04
    0.43060E-03    0.72511E+04
    0.43929E-03    0.73879E+04
    0.44817E-03    0.75271E+04
    0.45722E-03    0.76689E+04
    0.46646E-03    0.78132E+04
    0.47588E-03    0.79600E+04
