    0.10000E-03    0.16277E+03
    0.10202E-03    0.16593E+03
    0.10408E-03    0.16914E+03
    0.10618E-03    0.17242E+03
    0.10833E-03    0.17576E+03
    0.11052E-03    0.17917E+03
    0.11275E-03    0.18264E+03
    0.11503E-03    0.18618E+03
    0.11735E-03    0.18979E+03
    0.11972E-03    0.19347E+03
    0.12214E-03    0.19722E+03
    0.12461E-03    0.20104E+03
    0.12712E-03    0.20493E+03
    0.12969E-03    0.20891E+03
    0.13231E-03    0.21296E+03
    0.13499E-03    0.21708E+03
    0.13771E-03    0.22129E+03
    0.14049E-03    0.22558E+03
    0.14333E-03    0.22995E+03
    0.14623E-03    0.23441E+03
    0.14918E-03    0.23895E+03
    0.15220E-03    0.24358E+03
    0.15527E-03    0.24830E+03
    0.15841E-03    0.25311E+03
    0.16161E-03    0.25801E+03
    0.16487E-03    0.26301E+03
    0.16820E-03    0.26811E+03
    0.17160E-03    0.27330E+03
    0.17507E-03    0.27860E+03
    0.17860E-03    0.28400E+03
    0.18221E-03    0.28950E+03
    0.18589E-03    0.29511E+03
    0.18965E-03    0.30083E+03
    0.19348E-03    0.30666E+03
    0.19739E-03    0.31260E+03
    0.20138E-03    0.31865E+03
    0.20544E-03    0.32482E+03
    0.20959E-03    0.33112E+03
    0.21383E-03    0.33753E+03
    0.21815E-03    0.34407E+03
    0.22255E-03    0.35073E+03
    0.22705E-03    0.35753E+03
    0.23164E-03    0.36445E+03
    0.23632E-03    0.37151E+03
    0.24109E-03    0.37871E+03
    0.24596E-03    0.38604E+03
    0.25093E-03    0.39352E+03
    0.25600E-03    0.40114E+03
    0.26117E-03    0.40890E+03
    0.26645E-03    0.41682E+03
    0.27183E-03    0.42489E+03
    0.27732E-03    0.43312E+03
    0.28292E-03    0.44151E+03
    0.28864E-03    0.45005E+03
    0.29447E-03    0.45877E+03
    0.30042E-03    0.46765E+03
    0.30649E-03    0.47670E+03
    0.31268E-03    0.48592E+03
    0.31899E-03    0.49533E+03
    0.32544E-03    0.50491E+03
    0.33201E-03    0.51469E+03
    0.33872E-03    0.52464E+03
    0.34556E-03    0.53480E+03
    0.35254E-03    0.54514E+03
    0.35966E-03    0.55569E+03
    0.36693E-03    0.56644E+03
    0.37434E-03    0.57739E+03
    0.38190E-03    0.58856E+03
    0.38962E-03    0.59994E+03
    0.39749E-03    0.61155E+03
    0.40552E-03    0.62337E+03
    0.41371E-03    0.63542E+03
    0.42207E-03    0.64771E+03
    0.43060E-03    0.66022E+03
    0.43929E-03    0.67298E+03
    0.44817E-03    0.68599E+03
    0.45722E-03    0.69924E+03
    0.46646E-03    0.71275E+03
    0.47588E-03    0.72652E+03
    0.48550E-03    0.74056E+03
    0.49530E-03    0.75486E+03
    0.50531E-03    0.76943E+03
    0.51552E-03    0.78429E+03
    0.52593E-03    0.79943E+03
    0.53656E-03    0.81486E+03
    0.54739E-03    0.83058E+03
    0.55845E-03    0.84660E+03
    0.56973E-03    0.86293E+03
    0.58124E-03    0.87958E+03
    0.59299E-03    0.89654E+03
    0.60496E-03    0.91382E+03
    0.61719E-03    0.93144E+03
    0.62965E-03    0.94938E+03
    0.64237E-03    0.96768E+03
    0.65535E-03    0.98631E+03
    0.66859E-03    0.10053E+04
    0.68210E-03    0.10247E+04
    0.69588E-03    0.10444E+04
    0.70993E-03    0.10645E+04
    0.72427E-03    0.10850E+04
    0.73891E-03    0.11058E+04
    0.75383E-03    0.11271E+04
    0.76906E-03    0.11487E+04
    0.78460E-03    0.11708E+04
    0.80045E-03    0.11933E+04
    0.81662E-03    0.12162E+04
    0.83311E-03    0.12396E+04
    0.84994E-03    0.12634E+04
    0.86711E-03    0.12876E+04
    0.88463E-03    0.13123E+04
    0.90250E-03    0.13374E+04
    0.92073E-03    0.13631E+04
    0.93933E-03    0.13892E+04
    0.95831E-03    0.14158E+04
    0.97767E-03    0.14428E+04
    0.99742E-03    0.14704E+04
    0.10176E-02    0.14986E+04
    0.10381E-02    0.15272E+04
    0.10591E-02    0.15564E+04
    0.10805E-02    0.15861E+04
    0.11023E-02    0.16163E+04
    0.11246E-02    0.16472E+04
    0.11473E-02    0.16786E+04
    0.11705E-02    0.17105E+04
    0.11941E-02    0.17431E+04
    0.12182E-02    0.17763E+04
    0.12429E-02    0.18100E+04
    0.12680E-02    0.18444E+04
    0.12936E-02    0.18795E+04
    0.13197E-02    0.19151E+04
    0.13464E-02    0.19515E+04
    0.13736E-02    0.19885E+04
    0.14013E-02    0.20261E+04
    0.14296E-02    0.20645E+04
    0.14585E-02    0.21035E+04
    0.14880E-02    0.21433E+04
    0.15180E-02    0.21837E+04
    0.15487E-02    0.22249E+04
    0.15800E-02    0.22669E+04
    0.16119E-02    0.23096E+04
    0.16445E-02    0.23530E+04
    0.16777E-02    0.23973E+04
    0.17116E-02    0.24423E+04
    0.17462E-02    0.24881E+04
    0.17814E-02    0.25348E+04
    0.18174E-02    0.25822E+04
    0.18541E-02    0.26305E+04
    0.18916E-02    0.26797E+04
    0.19298E-02    0.27297E+04
    0.19688E-02    0.27806E+04
    0.20086E-02    0.28324E+04
    0.20491E-02    0.28851E+04
    0.20905E-02    0.29387E+04
    0.21328E-02    0.29932E+04
    0.21758E-02    0.30487E+04
    0.22198E-02    0.31051E+04
    0.22646E-02    0.31625E+04
    0.23104E-02    0.32208E+04
    0.23571E-02    0.32802E+04
    0.24047E-02    0.33405E+04
    0.24533E-02    0.34019E+04
    0.25028E-02    0.34643E+04
    0.25534E-02    0.35277E+04
    0.26050E-02    0.35922E+04
    0.26576E-02    0.36578E+04
    0.27113E-02    0.37245E+04
    0.27660E-02    0.37922E+04
    0.28219E-02    0.38610E+04
    0.28789E-02    0.39310E+04
    0.29371E-02    0.40021E+04
    0.29964E-02    0.40743E+04
    0.30569E-02    0.41477E+04
    0.31187E-02    0.42222E+04
    0.31817E-02    0.42980E+04
    0.32460E-02    0.43749E+04
    0.33115E-02    0.44530E+04
    0.33784E-02    0.45323E+04
    0.34467E-02    0.46129E+04
    0.35163E-02    0.46946E+04
    0.35874E-02    0.47776E+04
    0.36598E-02    0.48619E+04
    0.37338E-02    0.49474E+04
    0.38092E-02    0.50342E+04
    0.38861E-02    0.51223E+04
    0.39646E-02    0.52116E+04
    0.40447E-02    0.53022E+04
    0.41264E-02    0.53942E+04
    0.42098E-02    0.54874E+04
    0.42948E-02    0.55820E+04
    0.43816E-02    0.56778E+04
    0.44701E-02    0.57750E+04
    0.45604E-02    0.58735E+04
    0.46525E-02    0.59733E+04
    0.47465E-02    0.60745E+04
    0.48424E-02    0.61770E+04
    0.49402E-02    0.62808E+04
    0.50400E-02    0.63859E+04
    0.51419E-02    0.64924E+04
    0.52457E-02    0.66002E+04
    0.53517E-02    0.67093E+04
    0.54598E-02    0.68198E+04
    0.55701E-02    0.69316E+04
    0.56826E-02    0.70446E+04
    0.57974E-02    0.71590E+04
    0.59145E-02    0.72747E+04
    0.60340E-02    0.73916E+04
    0.61559E-02    0.75098E+04
    0.62803E-02    0.76293E+04
    0.64072E-02    0.77500E+04
    0.65366E-02    0.78720E+04
    0.66686E-02    0.79951E+04
    0.68033E-02    0.81195E+04
    0.69408E-02    0.82450E+04
    0.70810E-02    0.83717E+04
    0.72240E-02    0.84994E+04
    0.73700E-02    0.86283E+04
    0.75189E-02    0.87583E+04
    0.76708E-02    0.88892E+04
    0.78257E-02    0.90212E+04
    0.79838E-02    0.91542E+04
    0.81451E-02    0.92880E+04
    0.83096E-02    0.94228E+04
    0.84775E-02    0.95584E+04
    0.86488E-02    0.96948E+04
    0.88235E-02    0.98320E+04
    0.90017E-02    0.99699E+04
    0.91836E-02    0.10108E+05
    0.93691E-02    0.10247E+05
    0.95583E-02    0.10387E+05
    0.97514E-02    0.10527E+05
    0.99484E-02    0.10668E+05
    0.10149E-01    0.10809E+05
    0.10354E-01    0.10950E+05
    0.10564E-01    0.11091E+05
    0.10777E-01    0.11232E+05
    0.10995E-01    0.11374E+05
    0.11217E-01    0.11515E+05
    0.11443E-01    0.11656E+05
    0.11675E-01    0.11797E+05
    0.11910E-01    0.11938E+05
    0.12151E-01    0.12078E+05
    0.12397E-01    0.12218E+05
    0.12647E-01    0.12357E+05
    0.12902E-01    0.12495E+05
    0.13163E-01    0.12632E+05
