0.00419 	 4.253017e+04 	 -1.219877e+04 	 3
0.00592 	 4.654222e+04 	 -1.052781e+05 	 6
0.00774 	 6.626852e+04 	 6.799235e+04 	 7
0.00981 	 1.481419e+05 	 -1.306256e+04 	 24
0.01185 	 9.842584e+04 	 9.356531e+04 	 6
0.01331 	 1.249187e+05 	 4.445758e+04 	 43
0.01622 	 1.424920e+05 	 7.192280e+04 	 63
0.01924 	 1.245523e+05 	 3.326557e+04 	 105
0.02321 	 1.391441e+05 	 6.450368e+04 	 205
0.02794 	 1.014894e+05 	 3.753069e+04 	 325
0.03356 	 9.006268e+04 	 3.345442e+04 	 601
0.04023 	 7.347973e+04 	 2.711289e+04 	 960
0.04814 	 6.342071e+04 	 1.287636e+04 	 1712
0.05758 	 5.264636e+04 	 1.306458e+04 	 2842
0.06886 	 4.559961e+04 	 1.179098e+04 	 4949
0.08244 	 3.659432e+04 	 9.975737e+03 	 8474
0.09875 	 2.833281e+04 	 7.248724e+03 	 14666
0.11826 	 2.440289e+04 	 5.854244e+03 	 25029
0.14157 	 1.995788e+04 	 5.122555e+03 	 42958
0.16946 	 1.664767e+04 	 3.900281e+03 	 73561
0.20294 	 1.409344e+04 	 3.202119e+03 	 127031
0.24295 	 1.203487e+04 	 2.351370e+03 	 216600
0.29084 	 1.056061e+04 	 1.723900e+03 	 372889
0.34825 	 9.547079e+03 	 1.304034e+03 	 639909
0.41694 	 9.159835e+03 	 1.046261e+03 	 1097497
0.45229 	 8.957768e+03 	 1.264133e+03 	 27292
0.56717 	 8.145049e+03 	 8.887561e+02 	 53770
0.71102 	 7.557180e+03 	 4.226856e+02 	 105777
0.89148 	 7.172772e+03 	 2.362073e+02 	 208872
1.11795 	 6.996880e+03 	 1.321618e+02 	 411987
