0.293397 	 4.919133e+03 	 4.604725e+03 	 15 	 0.268083 	 0.299725 
0.328333 	 4.431149e+03 	 1.408007e+03 	 12 	 0.328333 	 0.328333 
0.395553 	 5.463045e+03 	 -4.451586e+03 	 21 	 0.379126 	 0.402124 
0.438522 	 7.997028e+02 	 -6.483884e+03 	 28 	 0.423876 	 0.464333 
0.498587 	 -5.829961e+02 	 -2.104601e+03 	 39 	 0.483293 	 0.536165 
0.588154 	 5.798126e+02 	 2.524152e+03 	 102 	 0.552666 	 0.628709 
0.692768 	 4.309053e+00 	 1.379309e+03 	 115 	 0.656666 	 0.721834 
0.788085 	 3.468564e+01 	 8.522224e+02 	 165 	 0.734174 	 0.826286 
0.906335 	 9.914875e+02 	 -1.405188e+03 	 277 	 0.847752 	 0.966585 
1.052759 	 1.969711e+02 	 -1.083234e+03 	 471 	 0.975835 	 1.121470 
1.217292 	 8.156096e+02 	 7.771904e+02 	 637 	 1.137378 	 1.292647 
1.397637 	 5.594727e+01 	 -4.950171e+02 	 976 	 1.299578 	 1.486590 
1.616819 	 5.232132e+02 	 6.234864e+01 	 1651 	 1.498627 	 1.727001 
1.869814 	 4.276018e+02 	 6.074792e+02 	 2380 	 1.737374 	 1.992667 
2.156417 	 3.818151e+02 	 -4.088829e+02 	 3721 	 1.997170 	 2.298329 
2.489069 	 4.430528e+02 	 -1.868667e+02 	 5714 	 2.306133 	 2.657265 
2.872431 	 6.173877e+02 	 -2.135028e+02 	 8753 	 2.660644 	 3.065416 
3.313945 	 1.027273e+03 	 1.031316e+00 	 13436 	 3.068345 	 3.538792 
3.825736 	 1.366865e+03 	 -3.524403e+02 	 20834 	 3.541329 	 4.085512 
4.417965 	 1.854962e+03 	 -1.123075e+02 	 32025 	 4.087710 	 4.716273 
5.100788 	 2.612347e+03 	 -9.614365e+01 	 49227 	 4.720081 	 5.444783 
5.886768 	 3.601681e+03 	 1.894189e+01 	 75376 	 5.446432 	 6.284235 
6.792395 	 5.234067e+03 	 4.882841e+01 	 115822 	 6.287094 	 7.250630 
7.839553 	 7.804803e+03 	 -1.936807e+01 	 178628 	 7.254346 	 8.371949 
9.001623 	 1.188406e+04 	 -4.983419e+01 	 233075 	 8.373022 	 9.663066 
10.351387 	 1.911910e+04 	 1.581207e+02 	 200408 	 9.663996 	 11.152847 
11.802931 	 3.221275e+04 	 2.966121e+02 	 99207 	 11.153653 	 12.871454 
13.363890 	 5.722894e+04 	 -3.758635e+03 	 13703 	 12.873547 	 14.781661 
