0.009169 	 2.118567e+05 	 8.931713e+04 	 15 	 0.008378 	 0.009366 
0.010260 	 9.498337e+04 	 8.602089e+04 	 12 	 0.010260 	 0.010260 
0.012361 	 2.013138e+05 	 7.595065e+04 	 21 	 0.011848 	 0.012566 
0.013704 	 1.353299e+05 	 6.003425e+04 	 28 	 0.013246 	 0.014510 
0.015581 	 1.558936e+05 	 1.333964e+05 	 39 	 0.015103 	 0.016755 
0.018380 	 1.593866e+05 	 8.544814e+04 	 102 	 0.017271 	 0.019647 
0.021649 	 1.461420e+05 	 5.598394e+03 	 115 	 0.020521 	 0.022557 
0.024628 	 1.261369e+05 	 5.946554e+04 	 165 	 0.022943 	 0.025821 
0.028323 	 1.047193e+05 	 3.492914e+04 	 277 	 0.026492 	 0.030206 
0.032899 	 9.929977e+04 	 6.927875e+04 	 471 	 0.030495 	 0.035046 
0.038040 	 8.137456e+04 	 4.722602e+04 	 637 	 0.035543 	 0.040395 
0.043676 	 7.469555e+04 	 4.731210e+04 	 976 	 0.040612 	 0.046456 
0.050526 	 6.079850e+04 	 3.533161e+04 	 1651 	 0.046832 	 0.053969 
0.058432 	 5.495649e+04 	 2.870671e+04 	 2380 	 0.054293 	 0.062271 
0.067388 	 4.868002e+04 	 2.062330e+04 	 3721 	 0.062412 	 0.071823 
0.077783 	 3.939120e+04 	 1.852597e+04 	 5714 	 0.072067 	 0.083040 
0.089763 	 3.170416e+04 	 1.623639e+04 	 8753 	 0.083145 	 0.095794 
0.103561 	 2.626748e+04 	 1.243600e+04 	 13436 	 0.095886 	 0.110587 
0.119554 	 2.237888e+04 	 1.009951e+04 	 20834 	 0.110667 	 0.127672 
0.138061 	 1.908636e+04 	 8.201723e+03 	 32025 	 0.127741 	 0.147384 
0.159400 	 1.658054e+04 	 7.172665e+03 	 49227 	 0.147503 	 0.170149 
0.183961 	 1.495757e+04 	 5.336472e+03 	 75376 	 0.170201 	 0.196382 
0.212262 	 1.482500e+04 	 4.897231e+03 	 115822 	 0.196472 	 0.226582 
0.244986 	 1.618420e+04 	 3.870368e+03 	 178628 	 0.226698 	 0.261623 
0.281301 	 1.968551e+04 	 3.347352e+03 	 233075 	 0.261657 	 0.301971 
0.323481 	 2.614899e+04 	 2.354342e+03 	 200408 	 0.302000 	 0.348526 
0.368842 	 3.898496e+04 	 1.689696e+03 	 99207 	 0.348552 	 0.402233 
0.417622 	 6.369133e+04 	 -7.454526e+03 	 13703 	 0.402298 	 0.461927 
