0.024544 	 2.335390e+03 	 -4.704219e+02 
0.027441 	 1.907618e+03 	 6.984398e+01 
0.030060 	 1.726842e+03 	 -1.202498e+02 
0.034710 	 1.976369e+03 	 1.924000e+01 
0.036816 	 1.570791e+03 	 -2.603255e+02 
0.039754 	 1.457865e+03 	 1.429789e+02 
0.043813 	 1.517211e+03 	 3.746423e+02 
0.046269 	 1.210181e+03 	 -1.640036e+02 
0.051730 	 1.235325e+03 	 -1.942262e+02 
0.056229 	 1.047811e+03 	 -9.143378e+01 
0.062212 	 1.060878e+03 	 -1.021606e+01 
0.066800 	 9.883152e+02 	 -1.173342e+02 
0.073150 	 9.138397e+02 	 -9.880105e+01 
0.079986 	 9.673556e+02 	 1.828507e+02 
0.086882 	 7.356700e+02 	 6.391639e+01 
0.093683 	 6.700488e+02 	 -6.126063e+01 
0.102436 	 5.972253e+02 	 -5.750377e+01 
0.111919 	 5.241446e+02 	 -2.347067e+01 
0.121395 	 5.022353e+02 	 4.609802e+01 
0.131991 	 4.589125e+02 	 -9.882352e+00 
0.143484 	 4.025174e+02 	 4.383866e+01 
0.156174 	 3.858575e+02 	 2.167788e+01 
0.170723 	 3.470398e+02 	 4.447056e+01 
0.185691 	 3.174815e+02 	 -1.193820e+01 
0.204337 	 2.960557e+02 	 -3.799434e+01 
0.222725 	 2.208713e+02 	 7.514077e+01 
0.248849 	 2.169267e+02 	 -2.924818e+01 
0.278822 	 2.090344e+02 	 -7.037987e+00 
0.315355 	 1.920162e+02 	 -1.170026e+01 
0.352128 	 1.743729e+02 	 -1.705070e+01 
0.392810 	 1.815861e+02 	 -3.542937e+01 
0.441257 	 1.745123e+02 	 1.829770e+01 
0.492849 	 1.614359e+02 	 -7.460526e+00 
0.551535 	 1.485764e+02 	 4.684587e+00 
0.618091 	 1.491217e+02 	 5.653828e+00 
0.692543 	 1.442482e+02 	 2.810762e-01 
0.775834 	 1.454095e+02 	 4.404827e+00 
0.868725 	 1.446977e+02 	 7.686451e-01 
