0.024544 	 2.445137e+03 	 -5.177498e+02 
0.027441 	 2.110496e+03 	 -4.447407e+01 
0.030060 	 1.635502e+03 	 -1.276778e+02 
0.034710 	 2.018997e+03 	 1.027082e+03 
0.036816 	 1.715073e+03 	 5.442338e+02 
0.039754 	 1.427558e+03 	 -2.421093e+02 
0.043813 	 1.205306e+03 	 3.516208e+02 
0.046269 	 1.405824e+03 	 -2.869463e+02 
0.051730 	 1.077978e+03 	 -4.169783e+01 
0.056229 	 1.014251e+03 	 1.436369e+02 
0.062212 	 9.742763e+02 	 6.985971e+01 
0.066800 	 9.814263e+02 	 1.856627e+02 
0.073150 	 9.065951e+02 	 4.728538e+01 
0.079986 	 7.896696e+02 	 8.183110e+01 
0.086882 	 7.679830e+02 	 -5.086112e+01 
0.093683 	 6.745494e+02 	 9.270502e+01 
0.102436 	 5.765288e+02 	 -4.872265e+01 
0.111919 	 5.322512e+02 	 6.481338e+01 
0.121395 	 4.965993e+02 	 -3.173432e+01 
0.131991 	 4.621324e+02 	 3.033756e+01 
0.143484 	 4.334363e+02 	 1.572912e+00 
0.156174 	 3.796544e+02 	 -8.681497e+00 
0.170723 	 3.371446e+02 	 3.025141e+01 
0.185691 	 3.121714e+02 	 -1.542179e+01 
0.204337 	 3.461991e+02 	 -8.533668e+00 
0.222725 	 2.694322e+02 	 -1.075172e+01 
0.248849 	 2.355475e+02 	 7.631120e+01 
0.278822 	 2.116868e+02 	 4.824047e+01 
0.315355 	 1.908857e+02 	 5.511171e+00 
0.352128 	 1.630554e+02 	 2.096831e+01 
0.392810 	 1.790753e+02 	 2.391270e+01 
0.441257 	 1.632170e+02 	 -7.984715e+00 
0.492849 	 1.527329e+02 	 -1.617780e+01 
0.551535 	 1.559501e+02 	 -7.352109e+00 
0.618091 	 1.448996e+02 	 -7.573829e+00 
0.692543 	 1.493870e+02 	 -5.878194e+00 
0.775834 	 1.404780e+02 	 9.976177e+00 
0.868725 	 1.432742e+02 	 1.539314e+00 
