0.024544 	 2.865542e+03 	 2.656124e+02 
0.027441 	 2.262396e+03 	 1.428134e+02 
0.030060 	 1.602228e+03 	 1.130628e+02 
0.034710 	 2.022930e+03 	 5.331527e+02 
0.036816 	 1.515730e+03 	 -2.988664e+02 
0.039754 	 1.851368e+03 	 3.519413e+02 
0.043813 	 1.382826e+03 	 -2.923137e+02 
0.046269 	 1.330364e+03 	 3.572669e+02 
0.051730 	 1.183986e+03 	 -1.275850e+01 
0.056229 	 1.100530e+03 	 -1.770432e+02 
0.062212 	 9.781370e+02 	 -8.014938e+01 
0.066800 	 1.005405e+03 	 2.700874e+02 
0.073150 	 8.991131e+02 	 1.303064e+01 
0.079986 	 8.668131e+02 	 -1.070507e+02 
0.086882 	 7.847329e+02 	 6.055969e+01 
0.093683 	 6.300443e+02 	 -7.573259e+01 
0.102436 	 5.792914e+02 	 3.143714e+01 
0.111919 	 5.590031e+02 	 2.858880e+01 
0.121395 	 4.944708e+02 	 3.124823e+01 
0.131991 	 4.877673e+02 	 4.723233e+01 
0.143484 	 4.242471e+02 	 -3.513086e+01 
0.156174 	 3.861350e+02 	 5.887825e-02 
0.170723 	 3.549970e+02 	 1.326975e+00 
0.185691 	 3.093654e+02 	 1.525155e+01 
0.204337 	 1.918913e+02 	 1.157928e+01 
0.222725 	 1.992403e+02 	 3.188037e+01 
0.248849 	 2.299815e+02 	 6.897607e+01 
0.278822 	 2.074363e+02 	 -6.627969e+01 
0.315355 	 2.031688e+02 	 5.580996e+01 
0.352128 	 2.100185e+02 	 3.644936e+01 
0.392810 	 1.795408e+02 	 8.486544e+00 
0.441257 	 1.718359e+02 	 2.254414e+01 
0.492849 	 1.546389e+02 	 8.617586e+00 
0.551535 	 1.538922e+02 	 2.253861e+00 
0.618091 	 1.532760e+02 	 1.008834e+01 
0.692543 	 1.403068e+02 	 1.604626e+01 
0.775834 	 1.422538e+02 	 -6.069505e+00 
0.868725 	 1.525506e+02 	 -7.531480e+00 
