0.053723 	 1.091398e+03 	 -3.181987e+00 	 5.037002e+01 	 15 	 0.049087 	 0.054881 
0.072428 	 8.776370e+02 	 -5.325676e+01 	 7.621755e+01 	 21 	 0.069420 	 0.073631 
0.080296 	 7.463662e+02 	 -2.754801e+00 	 2.723663e+02 	 28 	 0.077614 	 0.085022 
0.091294 	 5.926196e+02 	 3.577911e+01 	 -9.511920e+01 	 39 	 0.088494 	 0.098175 
0.107694 	 4.539473e+02 	 -1.604605e+01 	 1.171368e+01 	 102 	 0.101196 	 0.115120 
0.126850 	 3.799128e+02 	 -1.871981e+01 	 1.514810e+00 	 115 	 0.120239 	 0.132172 
0.144303 	 3.190380e+02 	 -1.445195e+01 	 -1.672850e+00 	 165 	 0.134431 	 0.151297 
0.165955 	 2.374837e+02 	 -3.374517e+00 	 4.126695e+00 	 277 	 0.155228 	 0.176987 
0.192766 	 1.877363e+02 	 7.860748e-01 	 1.419770e+01 	 471 	 0.178681 	 0.205347 
0.222893 	 1.460298e+02 	 -3.524596e-02 	 -1.337991e+01 	 637 	 0.208260 	 0.236691 
0.255915 	 1.136492e+02 	 6.702789e+00 	 1.122598e+01 	 976 	 0.237960 	 0.272203 
0.296048 	 8.534949e+01 	 -1.628910e+00 	 7.845670e-01 	 1651 	 0.274407 	 0.316223 
0.342373 	 6.568852e+01 	 -5.873457e-01 	 4.614107e+00 	 2380 	 0.318123 	 0.364868 
0.394852 	 4.969645e+01 	 6.452135e-01 	 2.448763e+00 	 3721 	 0.365693 	 0.420837 
0.455762 	 3.871408e+01 	 -5.545412e-01 	 1.981154e+00 	 5714 	 0.422266 	 0.486560 
0.525958 	 2.963104e+01 	 7.207964e-01 	 3.855862e+00 	 8753 	 0.487178 	 0.561294 
0.606801 	 2.312438e+01 	 -5.349341e-01 	 2.658508e+00 	 13436 	 0.561831 	 0.647972 
0.700513 	 1.834558e+01 	 -3.066313e-01 	 4.542017e+00 	 20834 	 0.648437 	 0.748080 
0.808953 	 1.403735e+01 	 2.623234e-01 	 5.309716e+00 	 32025 	 0.748482 	 0.863575 
0.933982 	 1.075040e+01 	 -2.095557e-01 	 4.370605e+00 	 49227 	 0.864273 	 0.996970 
1.077899 	 8.042220e+00 	 -9.324995e-02 	 3.418582e+00 	 75376 	 0.997272 	 1.150678 
1.243725 	 5.999767e+00 	 -2.781713e-02 	 2.287389e+00 	 115822 	 1.151201 	 1.327630 
1.435465 	 4.767123e+00 	 8.473635e-02 	 1.726053e+00 	 178628 	 1.328310 	 1.532950 
1.648246 	 4.325912e+00 	 2.910395e-01 	 1.778221e+00 	 233075 	 1.533146 	 1.769360 
1.895396 	 4.356468e+00 	 1.043905e+00 	 1.759695e+00 	 200408 	 1.769530 	 2.042147 
2.161181 	 5.631915e+00 	 3.478849e+00 	 4.402998e+00 	 99207 	 2.042295 	 2.356834 
2.447001 	 7.344221e+00 	 4.103131e+00 	 5.691295e+00 	 13703 	 2.357217 	 2.706603 
